severity,category,package,file,row_id,line,speaker,detail,current_translation,source_game_text01
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30183,751,,III,Сокрушительное землетрясение III,Сокрушительное землетрясение III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30185,753,,II,Каменный Скол II,Каменный Скол II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30186,754,,III,Каменный рассекатель III,Каменный рассекатель III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30192,756,,II,Коготь Ветра II,Коготь Ветра II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30193,757,,III,Коготь ветра III,Коготь ветра III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30202,759,,II,Звуковой Выстрел II,Звуковой Выстрел II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30203,760,,III,Звуковой выстрел III,Звуковой выстрел III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30212,762,,II,Штормовой ветер II,Штормовой ветер II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30213,763,,III,Штормовой ветер III,Штормовой ветер III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30215,765,,II,Буря II,Буря II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30216,766,,III,Буря III,Буря III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30222,768,,II,Раздавливающее Лезвие II,Раздавливающее Лезвие II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30223,769,,III,Сокрушительный клинок III,Сокрушительный клинок III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30232,771,,II,Двигатель Металлический II,Двигатель Металлический II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30233,772,,III,Металлический ускоритель III,Металлический ускоритель III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30242,774,,II,Цельнометаллическая свая II,Цельнометаллическая свая II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30243,775,,III,Цельнометаллический свайный удар III,Цельнометаллический свайный удар III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30245,777,,II,Железный Удар II,Железный Удар II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30246,778,,III,Железный кулак III,Железный кулак III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30252,780,,II,Святой Кулак II,Святой Кулак II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30253,781,,III,Святой кулак III,Святой кулак III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30262,783,,II,Святой свет II,Святой свет II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30263,784,,III,Святой свет III,Святой свет III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30272,786,,II,Взрыв Блеска II,Взрыв Блеска II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30273,787,,III,Сияющий взрыв III,Сияющий взрыв III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30275,789,,II,Лестница Ангела II,Лестница Ангела II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30276,790,,III,Ангельская лестница III,Ангельская лестница III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30282,792,,II,Теневой Клык II,Теневой Клык II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30283,793,,III,Теневой клык III,Теневой клык III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30292,795,,II,Кошмар II,Кошмар II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30293,796,,III,Кошмар III,Кошмар III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30302,798,,II,Адская Дробилка II,Адская Дробилка II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30303,799,,III,Адский сокрушитель III,Адский сокрушитель III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30305,801,,II,Страх Души II,Страх Души II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30306,802,,III,Страх души III,Страх души III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30312,804,,II,Тяжелый удар II,Тяжелый удар II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30313,805,,III,Тяжёлый удар III,Тяжёлый удар III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30322,807,,II,Мощность Энергия II,Мощность Энергия II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30323,808,,III,Силовая энергия III,Силовая энергия III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30332,810,,II,Пустой Луч II,Пустой Луч II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30333,811,,III,Луч пустоты III,Луч пустоты III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30335,813,,II,Врата Безумия II,Врата Безумия II
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,30336,814,,III,Врата безумия III,Врата безумия III
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31012,816,,X-,X-Исцеление,X-Исцеление
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31022,818,,X-,X-Аура,X-Аура
2,latin_mixed,app_text01,text/skill_name.mbe/000_Sheet1.csv,31032,820,,X-,X-Оживить,X-Оживить
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30012,3,,II,Напалм II,Напалм II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30013,4,,III,Напалм III,Напалм III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30022,6,,II,Вспышка пламени II,Вспышка пламени II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30023,7,,III,Вспышка пламени III,Вспышка пламени III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30032,9,,II,Падение Магмы II,Падение Магмы II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30033,10,,III,Магмопад III,Магмопад III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30035,12,,II,Пламенный всполох II,Пламенный всполох II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30036,13,,III,Пламенный всполох III,Пламенный всполох III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30042,15,,II,Давление воды II,Давление воды II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30043,16,,III,Водяное давление III,Водяное давление III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30052,18,,II,Гидро - Вода II,Гидро - Вода II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30053,19,,III,Гидровода III,Гидровода III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30062,21,,II,Океанская волна II,Океанская волна II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30063,22,,III,Океанская волна III,Океанская волна III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30065,24,,II,Приливный поток II,Приливный поток II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30066,25,,III,Приливный поток III,Приливный поток III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30072,27,,II,Серповидный Лист II,Серповидный Лист II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30073,28,,III,Серповидный лист III,Серповидный лист III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30082,30,,II,Удар шипом II,Удар шипом II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30083,31,,III,Удар шипами III,Удар шипами III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30092,33,,II,Рунический Лес II,Рунический Лес II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30093,34,,III,Рунический лес III,Рунический лес III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30095,36,,II,Игольчатый завод II,Игольчатый завод II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30096,37,,III,Игольчатое растение III,Игольчатое растение III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30102,39,,II,Край сосульки II,Край сосульки II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30103,40,,III,Ледяная кромка III,Ледяная кромка III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30112,42,,II,Замороженная Пуля II,Замороженная Пуля II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30113,43,,III,Ледяная пуля III,Ледяная пуля III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30122,45,,II,Смертельная Метель II,Смертельная Метель II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30123,46,,III,Смертельная метель III,Смертельная метель III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30125,48,,II,Алмазная Пыль II,Алмазная Пыль II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30126,49,,III,Алмазная пыль III,Алмазная пыль III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30132,51,,II,Перерыв в работе наномашины II,Перерыв в работе наномашины II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30133,52,,III,Сбой наномашин III,Сбой наномашин III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30142,54,,II,Ударная плазма II,Ударная плазма II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30143,55,,III,Ударная плазма III,Ударная плазма III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30152,57,,II,Падение Грома II,Падение Грома II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30153,58,,III,Громопад III,Громопад III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30155,60,,II,Молниеносный Коготь II,Молниеносный Коготь II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30156,61,,III,Молниеносный коготь III,Молниеносный коготь III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30162,63,,II,Кометный Молот II,Кометный Молот II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30163,64,,III,Кометный молот III,Кометный молот III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30172,66,,II,Гея Бластер II,Гея Бластер II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30173,67,,III,Бластер Геи III,Бластер Геи III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30182,69,,II,Потрясающее Землетрясение II,Потрясающее Землетрясение II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30183,70,,III,Сокрушительное землетрясение III,Сокрушительное землетрясение III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30185,72,,II,Каменный Скол II,Каменный Скол II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30186,73,,III,Каменный рассекатель III,Каменный рассекатель III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30192,75,,II,Коготь Ветра II,Коготь Ветра II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30193,76,,III,Коготь ветра III,Коготь ветра III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30202,78,,II,Звуковой Выстрел II,Звуковой Выстрел II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30203,79,,III,Звуковой выстрел III,Звуковой выстрел III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30212,81,,II,Штормовой ветер II,Штормовой ветер II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30213,82,,III,Штормовой ветер III,Штормовой ветер III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30215,84,,II,Буря II,Буря II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30216,85,,III,Буря III,Буря III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30222,87,,II,Раздавливающее Лезвие II,Раздавливающее Лезвие II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30223,88,,III,Сокрушительный клинок III,Сокрушительный клинок III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30232,90,,II,Двигатель Металлический II,Двигатель Металлический II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30233,91,,III,Металлический ускоритель III,Металлический ускоритель III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30242,93,,II,Цельнометаллическая свая II,Цельнометаллическая свая II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30243,94,,III,Цельнометаллический свайный удар III,Цельнометаллический свайный удар III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30245,96,,II,Железный Удар II,Железный Удар II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30246,97,,III,Железный кулак III,Железный кулак III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30252,99,,II,Святой Кулак II,Святой Кулак II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30253,100,,III,Святой кулак III,Святой кулак III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30262,102,,II,Святой свет II,Святой свет II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30263,103,,III,Святой свет III,Святой свет III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30272,105,,II,Взрыв Блеска II,Взрыв Блеска II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30273,106,,III,Сияющий взрыв III,Сияющий взрыв III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30275,108,,II,Лестница Ангела II,Лестница Ангела II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30276,109,,III,Ангельская лестница III,Ангельская лестница III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30282,111,,II,Теневой Клык II,Теневой Клык II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30283,112,,III,Теневой клык III,Теневой клык III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30292,114,,II,Кошмар II,Кошмар II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30293,115,,III,Кошмар III,Кошмар III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30302,117,,II,Адская Дробилка II,Адская Дробилка II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30303,118,,III,Адский сокрушитель III,Адский сокрушитель III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30305,120,,II,Страх Души II,Страх Души II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30306,121,,III,Страх души III,Страх души III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30312,123,,II,Тяжелый удар II,Тяжелый удар II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30313,124,,III,Тяжёлый удар III,Тяжёлый удар III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30322,126,,II,Мощность Энергия II,Мощность Энергия II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30323,127,,III,Силовая энергия III,Силовая энергия III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30332,129,,II,Пустой Луч II,Пустой Луч II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30333,130,,III,Луч пустоты III,Луч пустоты III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30335,132,,II,Врата Безумия II,Врата Безумия II
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30336,133,,III,Врата безумия III,Врата безумия III
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31012,135,,X-,X-Исцеление,X-Исцеление
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31022,137,,X-,X-Аура,X-Аура
2,latin_mixed,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,31032,139,,X-,X-Оживить,X-Оживить
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_014,17,,D-,D-накладка Вверх,D-накладка Вверх
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_015,18,,D-,D-образная накладка Опущена,D-образная накладка Опущена
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_016,19,,D-,D-образная накладка Слева,D-образная накладка Слева
2,latin_mixed,app_text01,text/steam_input.mbe/000_Sheet1.csv,steam_input_name_017,20,,D-,D-образная накладка Справа,D-образная накладка Справа
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_017,64,,SDGP,Станьте чемпионом SDGP.,Станьте чемпионом SDGP.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_018,65,,HRCGT,Станьте чемпионом HRCGT.,Станьте чемпионом HRCGT.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_explanation_038,85,,OMNI-,Станьте чемпионом Величайшего OMNI-карнавала.,Станьте чемпионом Величайшего OMNI-карнавала.
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_name_017,18,,SDGP,Чемпион SDGP,Чемпион SDGP
2,latin_mixed,app_text01,text/trophy.mbe/000_Sheet1.csv,trophy_name_018,19,,HRCGT,Чемпион HRCGT,Чемпион HRCGT
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_AdditionalAttack_01_002,6,,HUD,"Когда активируются Дополнительные удары, на HUD появится круг.

{fc9Нажмите {decision}, когда круг достигнет центра, чтобы вызвать
«Эффект Удара»}.","Когда активируются Дополнительные удары, на HUD появится круг.

{fc9Нажмите {decision}, когда круг достигнет центра, чтобы вызвать
«Эффект Удара»}."
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_004,116,,JUCG,"[Таинственное Дублирование после Битв JUCG]
{fc9После карточной битвы использованные карты, которых у тебя
ещё нет, дублируются для вашего выбора.}

Чем больше раундов вы выиграете, тем больше карт вы можете
получить.
5 побед = 3 карты
3–4 победы = 2 карты
1–2 победы = 1 карта
0 побед = 0 карт","[Таинственное Дублирование после Битв JUCG]
{fc9После карточной битвы использованные карты, которых у тебя
ещё нет, дублируются для вашего выбора.}

Чем больше раундов вы выиграете, тем больше карт вы можете
получить.
5 побед = 3 карты
3–4 победы = 2 карты
1–2 победы = 1 карта
0 побед = 0 карт"
2,latin_mixed,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Status_03_001,33,,II,"{fc9{is28}{image(ui_icon_type_000)} Вакцина}
{fc9{is28}{image(ui_icon_type_020)} Данные}
{fc9{is28}{image(ui_icon_type_040)} Вирус}
{fc9{is28}{image(ui_icon_type_060)} Свободный}
{fc9{is28}{image(ui_icon_type_080)} Переменный}
{fc9{is28}{image(ui_icon_type_100)} Неизвестно}
Дигимоны стадий «Малыш I» и «Малыш II» имеют {fc9{is28}{image(ui_icon_type_120)} Без атрибута}.

Атрибут дигимона можно проверить на экране характеристик.","{fc9{is28}{image(ui_icon_type_000)} Вакцина}
{fc9{is28}{image(ui_icon_type_020)} Данные}
{fc9{is28}{image(ui_icon_type_040)} Вирус}
{fc9{is28}{image(ui_icon_type_060)} Свободный}
{fc9{is28}{image(ui_icon_type_080)} Переменный}
{fc9{is28}{image(ui_icon_type_100)} Неизвестно}
Дигимоны стадий «Малыш I» и «Малыш II» имеют {fc9{is28}{image(ui_icon_type_120)} Без атрибута}.

Атрибут дигимона можно проверить на экране характеристик."
2,latin_mixed,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpAdd_01,13,,CP,Критические очки (CP),Критические очки (CP)
2,latin_mixed,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CpFluctuation_01,14,,CP,Получение CP,Получение CP
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0010,113,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы сыграть во Внешнее подземелье, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}"
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0020,114,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы надеть этот костюм, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}"
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0030,115,,"Microsoft, Nintendo, PlayStation, Store, eShop","{pf(Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, необходимо {fc9приобрести дополнение}.

Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Чтобы выбрать эту музыку, требуется {fc9загружаемый контент}.

Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}"
2,latin_mixed,app_text01,text/yes_no_message.mbe/000_Sheet1.csv,yesno_dlc_0040,116,,"Microsoft, Nintendo, Store, eShop","{pf(Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}","{pf(Перейти в PlayStation®Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Microsoft Store?

{fc9Примечание: приобретённые дополнения будут активированы
только после возврата на титульный экран.}/Перейти в Nintendo eShop?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.}/Перейти в интернет-магазин?

{fc9Примечание: приобретённый загружаемый контент будет активирован
только после возврата на титульный экран.})}"
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_010_020,228,char_ETEMON,SDGP,"Потрясающе! Это первое появление чемпиона из Материального мира!
Как продержится чемпион SDGP?!","Потрясающе! Это первое появление чемпиона из Материального мира!
Как продержится чемпион SDGP?!"
2,latin_mixed,patch_text01,message/arena01.mbe/000_Sheet1.csv,arena01_m320_010_060,234,char_ETEMON,SDGP,Победителем становится... команда-чемпион SDGP!,Победителем становится... команда-чемпион SDGP!
