priority,score,package,file,key,current_text,latin_words
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,28064,C.H.O. Grenade Launcher,"H, O, Grenade, Launcher"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,29201,Dead Angle Horn,"Dead, Angle, Horn"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,29695,Iliad Temple's Sealing Spell,"Iliad, Temple's, Sealing, Spell"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,29696,Iliad Temple's Protection,"Iliad, Temple's, Protection"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,30241,Full Metal Pile I,"Full, Metal, Pile"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,30242,Full Metal Pile II,"Full, Metal, Pile"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,30243,Full Metal Pile III,"Full, Metal, Pile"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,41780,Plan! Execute! Evaluate! Improve!,"Plan, Execute, Evaluate, Improve"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,41783,Intercept Pattern A initiated!,"Intercept, Pattern, A, initiated"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,41784,Intercept Pattern B initiated!,"Intercept, Pattern, B, initiated"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,43752,Nanimon couldn't care less.,"Nanimon, couldn't, care, less"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,43992,A terrible cacophony echoes!,"A, terrible, cacophony, echoes"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,46131,"Hey, now's our chance! Run!","Hey, now's, our, chance, Run"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,50052,Machine Gun Punch,"Machine, Gun, Punch"
medium,5,app_text01,text/skill_name.mbe/000_Sheet1.csv,70001,Its power surges!,"Its, power, surges"
medium,5,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30241,Full Metal Pile I,"Full, Metal, Pile"
medium,5,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30242,Full Metal Pile II,"Full, Metal, Pile"
medium,5,app_text01,text/skill_ruby.mbe/000_Sheet1.csv,30243,Full Metal Pile III,"Full, Metal, Pile"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,105,Compassionate Tool Technique,"Compassionate, Tool, Technique"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,109,Extra Strikes Tech: Amicability,"Extra, Strikes, Tech, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,114,Combat Doctrine: Amicability,"Combat, Doctrine, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,12,Awakening Sagacity: Valor,"Awakening, Sagacity, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,124,Peerless Perception: Amicability,"Peerless, Perception, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,126,Awakening Sagacity: Amicability,"Awakening, Sagacity, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,127,Body Boost Lv. 1: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,128,Body Boost Lv. 2: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,129,Body Boost Lv. 3: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,13,Body Boost Lv. 3: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,130,Body Boost Lv. 1: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,131,Body Boost Lv. 2: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,132,Body Boost Lv. 3: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,136,Sagacious Study: Amicability,"Sagacious, Study, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,137,Extra Strikes Tech: Amicability,"Extra, Strikes, Tech, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,142,Farm Adaptation: Amicability,"Farm, Adaptation, Amicability"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,143,Sociable Tool Reinforcement,"Sociable, Tool, Reinforcement"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,152,Peerless Perception: Wisdom,"Peerless, Perception, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,153,Body Boost Lv. 1: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,156,Extra Strikes Tech: Wisdom,"Extra, Strikes, Tech, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,161,Sagacious Study: Wisdom,"Sagacious, Study, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,163,Combat Doctrine: Wisdom,"Combat, Doctrine, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,164,Body Boost Lv. 2: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,166,Body Boost Lv. 3: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,169,Awakening Sagacity: Wisdom,"Awakening, Sagacity, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,17,Extra Strikes Tech: Valor,"Extra, Strikes, Tech, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,181,Body Boost Lv. 1: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,182,Body Boost Lv. 2: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,183,Body Boost Lv. 3: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,185,Extra Strikes Tech: Wisdom,"Extra, Strikes, Tech, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,189,Farm Adaptation: Wisdom,"Farm, Adaptation, Wisdom"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,201,Cross Art: Field,"Cross, Art, Field"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,204,Cross Art: Burst,"Cross, Art, Burst"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,210,Cross Art: Reverse,"Cross, Art, Reverse"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,211,Cross Art: Strike,"Cross, Art, Strike"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,212,Cross Art: Aura,"Cross, Art, Aura"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,213,Cross Art: High Field,"Cross, Art, High, Field"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,214,Cross Art: Break,"Cross, Art, Break"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,221,Cross Art: Heal,"Cross, Art, Heal"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,222,Cross Art: Revive,"Cross, Art, Revive"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,23,Body Boost Lv. 1: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,24,Combat Doctrine: Valor,"Combat, Doctrine, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,25,Body Boost Lv. 2: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,26,Sagacious Study: Valor,"Sagacious, Study, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,27,Body Boost Lv. 3: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,30,Extra Strikes Tech: Valor,"Extra, Strikes, Tech, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,39,Farm Adaptation: Valor,"Farm, Adaptation, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,55,Peerless Perception: Philanthropy,"Peerless, Perception, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,57,Adoring Life Charm,"Adoring, Life, Charm"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,6,Peerless Perception: Valor,"Peerless, Perception, Valor"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,62,Farm Adaptation: Philanthropy,"Farm, Adaptation, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,66,Extra Strikes Tech: Philanthropy,"Extra, Strikes, Tech, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,69,Body Boost Lv. 1: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,70,Body Boost Lv. 2: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,71,Body Boost Lv. 3: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,74,Body Boost Lv. 1: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,76,Body Boost Lv. 2: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,78,Awakening Sagacity: Philanthropy,"Awakening, Sagacity, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,79,Body Boost Lv. 3: HP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,8,Body Boost Lv. 1: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,80,Extra Strikes Tech: Philanthropy,"Extra, Strikes, Tech, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,83,Sagacious Study: Philanthropy,"Sagacious, Study, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,84,Tolerant Heart Charm,"Tolerant, Heart, Charm"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,89,Combat Doctrine: Philanthropy,"Combat, Doctrine, Philanthropy"
medium,5,app_text01,text/tamer_skill_name.mbe/000_Sheet1.csv,9,Body Boost Lv. 2: SP,"Body, Boost, Lv"
medium,5,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_BattleCommand_01,Атака (Battle Command),"Battle, Command"
medium,5,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_CardsDescription_01,Jogmon Совершенный Card Game,"Card, Game"
medium,5,app_text01,text/tutorial_title.mbe/000_Sheet1.csv,tutorial_title_WorldMapRokomon_01,The Локомон Map,"The, Map"
medium,5,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_demo_03,"Этот режим позволяет вам окунуться в приключение в Центральном городе, расположенном в самом сердце Цифрового мира Илиады. Этот режим доступен после завершения демо-версии Digimon Story: Time Stranger.","Story, Time, Stranger"
medium,5,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_dlc_18,"Бонусный набор за предзаказ Digimon Story Time Stranger:
{fc9костюм «Форма определённой школы»} теперь доступен.

Переодеться в этот костюм можно через меню
Агент > Костюмы на вашем Дигивайсе.","Story, Time, Stranger"
medium,5,patch_text01,text/info_message.mbe/000_Sheet1.csv,info_message_dlc_19,"Бонусный набор за предзаказ Digimon Story Time Stranger:
{fc9набор предметов для приключений} теперь доступен.

Получить эти предметы можно через меню
Предметы > Наборы предметов на вашем Дигивайсе.","Story, Time, Stranger"
medium,5,patch_text01,text/item_name.mbe/000_Sheet1.csv,832,Футболка Tales of Arise (Hootle),"Tales, of, Arise, Hootle"
medium,5,patch_text01,text/item_ruby.mbe/000_Sheet1.csv,832,Футболка Tales of Arise (Hootle),"Tales, of, Arise, Hootle"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10000,Digimon Story 02,Story
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100000,{fc10S}etup,etup
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100001,{fc10D}igibank,igibank
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100002,{fc10D}igivolution,igivolution
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100005,{fc10I}nventory,nventory
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100006,{fc10M}issions,issions
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100007,{fc10C}ostumes,ostumes
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100008,{fc10S}ave,ave
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100009,{fc10L}oad,oad
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100010,{fc10O}ptions,ptions
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100011,{fc10T}utorials,utorials
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100012,{fc10F}ield Guide,"ield, Guide"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100013,{fc10A}gent Skills,"gent, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100014,{fc10C}onvert,onvert
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10003,Attribute,Attribute
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10004,Element,Element
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10005,Generation,Generation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10006,Other,Other
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10008,Auto-Select,Auto-Select
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10009,Synthesize,Synthesize
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10010,Lv.,Lv
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100100,{fc10P}ause,ause
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10014,Element,Element
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10015,Attribute,Attribute
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10016,Generation,Generation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10017,Condition,Condition
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10018,(Max Lv. {n0}),"Max, Lv"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1002,Hours,Hours
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100200,{fc10M}aterial World,"aterial, World"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10024,Bond,Bond
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10025,Personality,Personality
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10026,Talent,Talent
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10029,Stats,Stats
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1003,Minutes,Minutes
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10030,Boosted!,Boosted
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100300,{fc10D}igiline,igiline
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,100301,{fc10C}onversation Log,"onversation, Log"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10040,Base Digimon    Lv. {n0},"Base, Lv"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10042,Help,Help
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10043,Close,Close
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10045,Mission,Mission
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10046,{d0} Scan Rate,"Scan, Rate"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10047,Max,Max
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10048,Level Learned,"Level, Learned"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10049,Stats,Stats
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10050,Next,Next
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10052,Equipment,Equipment
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10053,Special Conditions,"Special, Conditions"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10054,Physical,Physical
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10056,Recovery,Recovery
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10057,Buff,Buff
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10058,Debuff,Debuff
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10059,Special,Special
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10068,Selected Digimon,Selected
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10070,Board,Board
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10071,Dismount,Dismount
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10072,Stat Changes,"Stat, Changes"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10074,Type,Type
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10075,Lv. 1 Only,"Lv, Only"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10076,No Cumulative Bonus,"Cumulative, Bonus"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1008,Data {n0},Data
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1009,Autosave,Autosave
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10090,Filter,Filter
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10091,Filter Applied,"Filter, Applied"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10092,Power (Ascending),"Power, Ascending"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10093,Power (Descending),"Power, Descending"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10094,Synthesis,Synthesis
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10098,Confirm,Confirm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1012,Corrupted,Corrupted
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1013,Data,Data
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1015,Location,Location
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1016,Date,Date
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,102,Lv.,Lv
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10200,Farm Environment,"Farm, Environment"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10202,Orders,Orders
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1030,Autosaving...,Autosaving
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10301,Dialogue,Dialogue
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10404,"{fc1Obtain} {fc9{d0}} {fc1in order to unlock Mode Change.
Mode Change can be performed and reversed freely.

Note: Level, Personality, Talent, and Bond will not change.}",fc
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10500,Conversation Log,"Conversation, Log"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10502,Play,Play
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10503,Back,Back
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,106,Party,Party
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10600,Lv. {n0},Lv
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,107,Box,Box
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,108,Farm {d0},Farm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,10855,Other,Other
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,109,All,All
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,110,Agent Points,"Agent, Points"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1100,Full Map,"Full, Map"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,110000,Equipment List,"Equipment, List"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,110001,Costume List,"Costume, List"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,110003,Tokyo,Tokyo
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,110004,Iliad,Iliad
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1101,Close,Close
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1102,Navigation,Navigation
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,111,TP,TP
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11108,Held,Held
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,112,YEN,YEN
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,113,x,x
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11300,Learned,Learned
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11301,Master,Master
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11306,Usable TP,"Usable, TP"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11307,{fc13{d1}} {d2} /{fc13 {d3}},"fc, fc"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11500,Digimon Discovered,Discovered
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11501,Digimon Registered,Registered
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11502,Field Guide No.,"Field, Guide"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11503,Profile,Profile
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11504,Stats,Stats
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11507,Base Personality,"Base, Personality"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11508,SP Cost,Cost
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11600,Digital World,"Digital, World"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11601,Tokyo,Tokyo
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11602,Area,Area
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11603,Dungeon,Dungeon
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11650,Digital World,"Digital, World"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,11700,Power Needed: {d0},"Power, Needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,118,Description,Description
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120,Off,Off
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1200,Party,Party
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120000,All,All
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120001,Physical,Physical
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120002,Magic,Magic
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120003,Recovery,Recovery
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120004,Buff,Buff
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120005,Debuff,Debuff
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120006,Special,Special
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120100,All Digimon,All
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120103,Box Digimon,Box
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120200,Consumables,Consumables
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120201,Equipment,Equipment
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120202,Materials,Materials
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120203,Farm,Farm
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120204,Valuables,Valuables
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120301,Result,Result
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120302,Field Support,"Field, Support"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120303,Shopping,Shopping
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120304,Farm Skills,"Farm, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120305,Care Skills,"Care, Skills"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120307,Box,Box
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120308,Create,Create
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120400,Main Mission,"Main, Mission"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120401,Side Missions,"Side, Missions"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120402,Free Missions,"Free, Missions"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120502,Field,Field
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,120503,System,System
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1213,Empty,Empty
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,122,Condition,Condition
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,124,{fc2{n0}}/{n1},fc
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,125,{fc9 {d0}}/{d1},fc
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1251,{d0} Max HP needed,"Max, needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1252,{d0} Max SP needed,"Max, needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1258,{d0} Talent needed,"Talent, needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1259,{d0}% Bond needed,"Bond, needed"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1260,{d0} held,held
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1266,Fail,Fail
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,128,Level,Level
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,129,Credits,Credits
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1300,Client,Client
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,130000,Current Costume,"Current, Costume"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,130002,Current,Current
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,130003,Rotate,Rotate
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,13002,Requirements,Requirements
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,13003,{d0} Available,Available
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,13004,{d0} Unavailable,Unavailable
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1301,Next Objective,"Next, Objective"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,13015,Base Digimon,Base
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1302,Reward,Reward
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,13020,Location,Location
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1303,Recommended Level,"Recommended, Level"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1304,Reward Money,"Reward, Money"
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,131,Level,Level
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1310,Story,Story
low,4,app_text01,text/common_message.mbe/000_Sheet1.csv,1311,Main,Main
