package,file,speaker,speaker_name,dialogue_rows,observed_ru_gender,male_first_person_forms,female_first_person_forms,source_pronoun_gender,source_male_evidence,source_female_evidence,source_samples
patch_text01,message/d02.mbe/000_Sheet1.csv,char_FUNBEEMON,Фанбимон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s110_091.mbe/000_Sheet1.csv,char_GABUMON,Габумон,6,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_GANIMON,Ганимон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s090_072.mbe/000_Sheet1.csv,char_GAOMON,Гаомон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s030_031.mbe/000_Sheet1.csv,char_GEKOMON,Гэкомон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_GUARDROMON,Гардромон,6,unknown,0,0,unknown,0,0,
patch_text01,message/field_text.mbe/000_Sheet1.csv,char_GUARDROMON_GL,Гардромон (золотой),6,unknown,0,0,unknown,0,0,
patch_text01,message/d06.mbe/000_Sheet1.csv,char_HANGYOMON,Хангёмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_HANGYOMON,Хангёмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_HERCULESKABUTERIMON,ГераклКабутеримон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_HIANDROMON,ХиАндромон,6,male,2,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_HIPPOGRIFFOMON,Гиппогрифомон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_JESMON,Джесмон,6,male,2,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_KNIGHTMON,Найтмон,6,male,1,0,unknown,0,0,
patch_text01,message/s090_072.mbe/000_Sheet1.csv,char_LALAMON,Лаламон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_LEOMON,Леомон,6,male,1,0,unknown,0,0,
patch_text01,message/t01.mbe/000_Sheet1.csv,char_LOCOMON,Локомон,6,male,2,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_LUNAMON,Лунамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_METALMAMEMON,Металл Мамемон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_METALSEADRAMON,Металл Сидрамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/m160.mbe/000_Sheet1.csv,char_MINERVAMON,Минервамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_MINERVAMON,Минервамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_MONOCHROMON,Монохромон,6,male,3,0,unknown,0,0,
patch_text01,message/s050_039.mbe/000_Sheet1.csv,char_MONODRAMON,Монодрамон,6,male,1,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_NANIMON,Нанимон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_NANIMON,Нанимон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_NANOMON,Наномон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s090_072.mbe/000_Sheet1.csv,char_NANOMON,Наномон,6,male,1,0,unknown,0,0,
patch_text01,message/m170.mbe/000_Sheet1.csv,char_OCTMON,Октомон,6,unknown,0,0,unknown,0,0,
addcont_02_text01,message/dlcep002_field.mbe/000_Sheet1.csv,char_OMEGAMON,Омегамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/m190.mbe/000_Sheet1.csv,char_ORGEMON,Оргмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_PECKMON,Пекмон,6,male,1,0,unknown,0,0,
patch_text01,message/d01.mbe/000_Sheet1.csv,char_PENMON,Пинмон,6,male,1,0,unknown,0,0,
patch_text01,message/d07.mbe/000_Sheet1.csv,char_PICODEVIMON,Пико Девимон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s030_183.mbe/000_Sheet1.csv,char_PUNIMON,Пунимон,6,male,1,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_RAPIDMON_ARMOR,Рапидмон (Броня),6,male,1,0,unknown,0,0,
patch_text01,message/battle.mbe/000_Sheet1.csv,char_SABMARIMON,Субмаримон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d03.mbe/000_Sheet1.csv,char_SEADRAMON,Сидрамон,6,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_SHAKOMON,Сякомон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d06.mbe/000_Sheet1.csv,char_TAILMON,Тейлмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_TANEMON,Танэмон,6,male,1,0,unknown,0,0,
patch_text01,message/d12.mbe/000_Sheet1.csv,char_TOGEMON,Тогэмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_TURUIEMON,Туруйемон,6,unknown,0,0,unknown,0,0,
patch_text01,message/s200_147.mbe/000_Sheet1.csv,char_TUSKMON,Таскмон,6,male,1,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_TYUMON,Тюмон,6,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOCHUSMON,Эгиохмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOCHUSMON_BLUE,Эгиохмон: Синий,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOCHUSMON_DARK,Эгиохмон: Тёмный,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOCHUSMON_GREEN,Эгиохмон: Зелёный,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOCHUSMON_HOLLY,Эгиохмон: Святой,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEGIOMON,Эгиомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/m090.mbe/000_Sheet1.csv,char_AEGIOMON,Эгиомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AEROVEEDRAMON,Аэро Ви-драмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AGNIMON,Агнимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AGUMON,Агумон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AIRDRAMON,Эйрдрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ALDAMON,Алдамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ALPHAMON,Альфамон,5,unknown,0,0,unknown,0,0,
addcont_03_text01,message/dlcep003_field.mbe/000_Sheet1.csv,char_ALPHAMON,Альфамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ALPHAMON_OURYUKEN,Альфамон: Орюкен,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ANCIENTWISETMON,Древний Вайзмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ANDROMON,Андромон,5,unknown,0,0,unknown,0,0,
patch_text01,message/t01.mbe/000_Sheet1.csv,char_ANDROMON,Андромон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ANGEMON,Ангемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ANGEWOMON,Ангевумон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ANKYLOMON,Анкиломон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_APOLLOMON,Аполломон,5,male,3,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_APOLLOMON,Аполломон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_AQUILAMON,Аквиламон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_113.mbe/000_Sheet1.csv,char_ARCHNEMON,Арахнемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ARMADILLOMON,Армадимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_ARMADILLOMON,Армадимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_ASTAMON,Астамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d05.mbe/000_Sheet1.csv,char_ASTAMON,Астамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ASTAMON,Астамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ATLURKABUTERIMON,АтлаКабутеримон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BACCHUSMON,Вакхмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BANCHOLEOMON,БанхоЛеомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BARBAMON,Барбамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BEARMON,Бермон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BEELSTARMON,Вель Стармон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BEELZEBUMON,Вельзевумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BEELZEMON_BM,Вельзевумон: Бласт-режим,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BELPHEMON_RM,Бельфемон: Режим ярости,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BELPHEMON_SM,Бельфемон: Режим сна,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BEOWOLFMON,Беовульфмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BETAMON,Бэтамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BIRDRAMON,Бёрдрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BLIMPMON,Блимпмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BOTAMON,Ботамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_BUBBMON,Баббмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_CAPROMON,Капримон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CERESMON,Церемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CHAOSDUKEMON,ХаосДюкмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CHAOSMON,Хаосмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CHRONOMON_BOSS_EVENT,Хрономон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CLAVISANGEMON,Клавис Ангемон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CLOCKMON,Клокмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_CORONAMON,Коронамон,5,male,1,0,male,1,0,"And that Coronamon is actin' all high and mighty too, just 'cause he got a little stronger...!"
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CORONAMON,Коронамон,5,male,1,0,unknown,0,0,
patch_text01,message/m030.mbe/000_Sheet1.csv,char_CORONAMON,Коронамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/m120.mbe/000_Sheet1.csv,char_CORONAMON,Коронамон,5,unknown,0,0,male,1,0,Could you please stop Coronamon and drag him out of the sewers? I'd do it myself but I'm useless in a fight...
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CRANIAMON,Краниуммон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_CYBERDRAMON,Кибердрамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DAGOMON,Дагомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DELUMON,Делюмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DEMON,Демон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DEVIMON,Девимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DIANAMON,Дианамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_DIANAMON,Дианамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DIGITAMAMON,Дигитамамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_DINOHUMON,Динохьюмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DORUMON,Дорумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DUFTMON,Дуфтмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_DUFTMON,Дуфтмон,5,male,3,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DUFTMON_LM,Дуфтмон: Режим леопарда,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DUKEMON,Дюкмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DUKEMON_CM,Дюкмон: Багровый режим,5,male,1,0,unknown,0,0,
patch_text01,message/s010_159.mbe/000_Sheet1.csv,char_DURAMON,Дюрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_DYNASMON,Динасмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_DYNASMON,Динасмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ELECMON,Элекмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ENBARRMON,Энбаррмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_ETEMON,Этемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_EXAMON,Эксамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_EXAMON,Эксамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FALCOMON,Фалькомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_FALCOMON,Фалькомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FLAMEDRAMON,Фладрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FLORAMON,Флорамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FLYMON,Флаймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FUGAMON,Фугамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d04.mbe/000_Sheet1.csv,char_FUNBEEMON,Фанбимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_FUNBEEMON,Фанбимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_GABUMON,Габумон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GABUMON,Габумон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GANIMON,Ганимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GANKOOMON,Гэнкумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_GANKOOMON,Гэнкумон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GAOGAMON,Гаогамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GAOMON,Гаомон,5,male,2,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_GAOMON,Гаомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_GARGOMON,Гальгомон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GARGOMON,Гальгомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GARUDAMON,Гарудамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GARUMMON,Гаруммон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GARURUMON,Гарурумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GAWAPPAMON,Гаваппамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_GAZIMON,Газимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GAZIMON,Газимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GEKOMON,Гэкомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GEOGREYMON,Гео Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GERBEMON,Гербемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GIZAMON,Гизамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GOBURIMON,Гобуримон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GODDRAMON,Годдрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GOMAMON,Гомамон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GOTTSUMON,Готцумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_GOTTSUMON,Готцумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GRACENOVAMON,Грейс Новамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GRADEMON,Градемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s010_159.mbe/000_Sheet1.csv,char_GRADEMON,Градемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GRAPLEOMON,ГрапЛеомон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GREYMON,Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GROUNDLOCOMON,ГрандЛокомон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GROWMON,Граумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GUARDROMON,Гардромон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_GUILMON,Гилмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HACKMON,Хакмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HAGURUMON,Хагурумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/m120.mbe/000_Sheet1.csv,char_HAGURUMON,Хагурумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HAWKMON,Хоукмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HERCULESKABUTERIMON,ГераклКабутеримон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HIANDROMON,ХиАндромон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HOLSMON,Холсмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HOLYANGEMON,Холи Ангемон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HOLYDRAMON,Холидрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HOUOUMON,Хоуоумон,5,male,1,0,unknown,0,0,
patch_text01,message/d09.mbe/000_Sheet1.csv,char_HYOUGAMON,Хёгамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_HYOUGAMON,Хёгамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_IKKAKUMON,Иккакумон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_IMPERIALDRAMON_FM,Империалдрамон: Режим Бойца,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_IMPMON,Импмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JESMON,Джесмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JUMBOGAMEMON,ДжамбоГамемон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JUNOMON,Юномон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JUPITERMON,Юпитермон,5,male,1,0,unknown,0,0,
patch_text01,message/m430.mbe/000_Sheet1.csv,char_JUPITERMON,Юпитермон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JUSTIMON,Джастимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/battle.mbe/000_Sheet1.csv,char_JYUREIMON,Дзюреймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_JYUREIMON,Дзюреймон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KABUTERIMON,Кабутеримон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KAISERGREYMON,Кайзер Греймон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KAMEMON,Камемон,5,male,2,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KIWIMON,Кивимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KNIGHTMON,Найтмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KOKUWAMON,Кокувамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KOROMON,Коромон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KOTEMON,Котэмон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KUDAMON,Кудамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KUWAGAMON,Кувагамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_KYUBIMON,Кьюбимон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LADYDEVIMON,Леди Девимон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LALAMON,Лаламон,5,unknown,0,0,unknown,0,0,
patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,char_LALAMON,Лаламон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LEVIAMON,Левиамон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LIGHDRAMON,Лайдрамон,5,male,1,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LILAMON,Лиламон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LILITHMON,Лилитмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LILLYMON,Лилимон,5,female,0,1,unknown,0,0,
patch_text01,message/digimon_chat.mbe/000_Sheet1.csv,char_LOADKNIGHTMON,Лорд Найтмон,5,unknown,0,0,unknown,0,0,
patch_text01,message/s110_211.mbe/000_Sheet1.csv,char_LOADKNIGHTMON,Лорд Найтмон,5,male,1,0,unknown,0,0,
patch_text01,message/d02.mbe/000_Sheet1.csv,char_LOCOMON,Локомон,5,unknown,0,0,unknown,0,0,
