priority,category,package,file,line,row_id,speaker,shared_mf_alias,marker,recommended_action,source_en,current_ru,tags
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,636,f_d0204_0240_0030,char_ARCHNEMON,,довольно,проверить машинный усилитель,You... look pretty tasty... *mumbling*,Ты... выглядишь довольно аппетитно... *бормочет себе под нос*,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,643,f_d0204_0270_0010,char_FALCOMON,,довольно,проверить машинный усилитель,"Yikes. It's pretty scary out there.
Yep. I'm staying inside...",Ого. Снаружи довольно страшно. Да. Я остаюсь внутри...,
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,649,f_d0204_0280_0060,char_MERCURYMON,,довольно,проверить машинный усилитель,"Allow me to thank you for your help with Central Tower.
I received word that the Digimon there are quite formidable.","Позвольте мне поблагодарить вас за помощь с Центральной башней.
Я получил известие, что дигимоны там довольно грозные.",
2,style_review,patch_text01,message/d02.mbe/000_Sheet1.csv,834,f_d0212_0020_0030,char_GEREMON,,действительно,проверить машинный усилитель,Wow! You really are a protagonist!,Вау! Ты действительно главный герой!,
2,style_review,patch_text01,message/d03.mbe/000_Sheet1.csv,28,f_d0301_0050_0070,char_SHELLMON,,действительно,проверить машинный усилитель,"If you really can't find him, could you please come back here?","Если вы действительно не можете его найти, не могли бы вы,
пожалуйста, вернуться сюда?",f_d0301_0050_0070
2,style_review,patch_text01,message/d03.mbe/000_Sheet1.csv,88,f_d0301_0230_0010,char_MOJYAMON,,довольно,проверить машинный усилитель,"Going near the water's a hassle and there are all those
violent types about, but sometimes I still want to swim.","Подходить к воде довольно хлопотно, а вокруг полно всяких буйных
типов, но иногда мне все равно хочется поплавать.",
2,style_review,patch_text01,message/d03.mbe/000_Sheet1.csv,114,f_d0302_0010_0020,char_SHAWUJINMON,,действительно,проверить машинный усилитель,"If there really is a Titan in there, be sure to let us know.
We'll take care of the rest!","Если там действительно есть Титан, обязательно дайте нам знать.
Мы позаботимся об остальном!",
2,style_review,patch_text01,message/d03.mbe/000_Sheet1.csv,357,f_d0305_0040_0020,char_DAGOMON,,действительно,проверить машинный усилитель,"You really did me a disservice back then... I would like to
repay you in kind, but...","Ты действительно оказал мне тогда медвежью услугу... Я хотел бы
отплатить тебе тем же, но...",
2,style_review,patch_text01,message/d03.mbe/000_Sheet1.csv,362,f_d0305_0060_0010,char_PLESIOMON,,довольно,проверить машинный усилитель,"It would seem you are awake. You were in quite a
precarious state for a while.","Кажется, вы проснулись. Некоторое время вы были в довольно
опасном состоянии.",
2,style_review,patch_text01,message/d04.mbe/000_Sheet1.csv,28,f_d0401_0080_0030,char_LOTOSMON,,довольно,проверить машинный усилитель,"I do not mind you joining us. But let me warn you. We are
quite tough. I wonder if you can keep up...","Я не против, если ты присоединишься к нам. Но позволь предупредить.
Мы довольно суровы. Интересно, сможешь ли ты угнаться...",
2,style_review,patch_text01,message/d04.mbe/000_Sheet1.csv,56,f_d0402_0030_0010,char_GEKOMON,,довольно,проверить машинный усилитель,"Thank you very much, glurp!
This place has gotten pretty dangerous nowadays, glurp.","Большое спасибо, бульк! В последнее время здесь стало довольно
опасно, бульк.",
2,style_review,patch_text01,message/d04.mbe/000_Sheet1.csv,96,f_d0403_0030_0050,char_FLORAMON,,действительно,проверить машинный усилитель,...you people really are amazingly strong! And you're so cool!,"...вы, люди, действительно потрясающе сильны! И вы такие крутые!",
2,style_review,patch_text01,message/d04.mbe/000_Sheet1.csv,119,f_d0403_9000_0050,char_SUNFLOWMON,,действительно,проверить машинный усилитель,"Did I really win? Hee hee! It's pretty fun having card
battles with others.","Неужели я действительно выиграла? Хи-хи! Карточные битвы с
другими — это довольно весело.",
2,style_review,patch_text01,message/d04.mbe/000_Sheet1.csv,233,f_d0404_0300_0010,char_PINOCHIMON,,действительно,проверить машинный усилитель,"Man, what an awesome party! All three of 'em have really
grown!","Чувак, какая потрясающая вечеринка! Все трое действительно
выросли!",
2,style_review,patch_text01,message/d05.mbe/000_Sheet1.csv,95,f_d0501_0170_0010,char_ANKYLOMON,,действительно,проверить машинный усилитель,"Oh, it's you guys! Thanks for before. You really saved my hide!","О, это вы, ребята! Спасибо за то, что было раньше. Вы
действительно спасли мою шкуру!",
2,style_review,patch_text01,message/d05.mbe/000_Sheet1.csv,185,f_d0501_9010_0050,char_METALMAMEMON,,довольно,проверить машинный усилитель,"Wow, I won. This deck seems pretty good, so I guess I'll
get in some more practice with it!","Вау, я выиграл. Эта колода кажется довольно хорошей, так что,
думаю, я еще немного потренируюсь с ней!",
2,style_review,patch_text01,message/d06.mbe/000_Sheet1.csv,84,f_d0603_0110_0090,char_WITCHMON,,действительно,проверить машинный усилитель,Yikes! Now we really made it angry!,Ого! Теперь мы действительно разозлили его!,
2,style_review,patch_text01,message/d06.mbe/000_Sheet1.csv,179,f_d0604_0260_0010,char_CLAVISANGEMON,,действительно,проверить машинный усилитель,You! Do you really think you'll get away with all of this?!,"Ты! Ты действительно думаешь, что тебе все это сойдет с рук?!",f_d0604_0260_0010
2,style_review,patch_text01,message/d06.mbe/000_Sheet1.csv,193,f_d0604_0270_0130,char_TUNOMON_TITAMON,,действительно,проверить машинный усилитель,"Lanamon... Are you really planning on leaving us to deal with
this by ourselves?!","Ланамон... Ты действительно планируешь оставить нас разбираться
с этим в одиночку?!",
2,style_review,patch_text01,message/d06.mbe/000_Sheet1.csv,215,f_d0604_0300_0040,char_RANAMON,,действительно,проверить машинный усилитель,"I was disguised as an angel, so I heard everything. They
really should learn to keep their mouths shut.","Я была замаскирована под ангела, поэтому всё слышала. Им
действительно следует научиться держать язык за зубами.",
2,style_review,patch_text01,message/d06.mbe/000_Sheet1.csv,246,f_d0604_0400_0010,char_APOLLOMON,,довольно,проверить машинный усилитель,"I see... So it is quite a difficult procedure to open this
cell, is it...?","Понятно... Значит, открыть эту камеру довольно сложно?..",
2,style_review,patch_text01,message/d07.mbe/000_Sheet1.csv,187,f_d0703_0070_0150,char_WISEMON,,Действительно,проверить машинный усилитель,"Indeed, this is currently a period of great change, but I
imagine you already knew that.","Действительно, сейчас период больших перемен, но я полагаю, вы
уже знали об этом.",
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,90,f_d0901_0120_0038,char_GEKOMON,,ДЕЙСТВИТЕЛЬНО,проверить машинный усилитель,"So what did you decide to do? Do you REALLY have to
go there, glurp?","Так что же ты решил сделать? Тебе ДЕЙСТВИТЕЛЬНО нужно идти туда,
глурп?",f_d0901_0120_0038
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,191,f_d0903_0025_0020,char_INORI,,довольно,проверить машинный усилитель,This is pretty high up...,Это довольно высоко...,
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,265,f_d0903_0045_0260,char_GRIFFOMON,,довольно,проверить машинный усилитель,"Haha... Yes, I suppose it was rather enjoyable.","Ха-ха... Да, я полагаю, это было довольно приятно.",f_d0903_0045_0260
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,406,f_d0904_0250_0080,char_WARUSEADRAMON,,довольно,проверить машинный усилитель,"There're more injured up ahead in need of your help, but
you'll need to get through a pretty swift current first.","Впереди еще больше раненых, которым нужна ваша помощь, но
сначала вам нужно преодолеть довольно быстрое течение.",
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,466,f_d0904_0310_0020,char_VENUSMON,,действительно,проверить машинный усилитель,"That was a most formidable opponent, indeed...",Это действительно был самый грозный противник...,f_d0904_0310_0020
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,643,f_d0906_0020_0120,char_MINERVAMON,,действительно,проверить машинный усилитель,"Those two make quite a pair... I'm really proud of them
both!","Эти двое составляют отличную пару... Я действительно горжусь ими
обоими!",
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,710,f_d0907_0010_0020,char_BACCHUSMON,,действительно,проверить машинный усилитель,So it really is you... you're Siren—,Так это действительно ты... Ты Сирена—,
2,style_review,patch_text01,message/d09.mbe/000_Sheet1.csv,732,f_d0907_0070_0010,char_MINERVAMON,,действительно,проверить машинный усилитель,"That ""egg thief"" encounter really ended up
helping these two to grow.","Та встреча с ""похитителем яиц"" действительно помогла этим двоим
вырасти.",
2,style_review,patch_text01,message/d12.mbe/000_Sheet1.csv,94,f_d1204_0520_0010,char_INORI,,действительно,проверить машинный усилитель,"Is it just me, or does something seem really off?","Мне кажется, или что-то действительно не так?",f_d1204_0520_0010
2,style_review,patch_text01,message/d13.mbe/000_Sheet1.csv,67,f_d1301_0210_0010,,,довольно,проверить машинный усилитель,"""Sadly, the mixer with those surgeons from Higashi-Shinjuku
came to a rather disappointing conclusion.""","К сожалению, встреча с хирургами из Хигаси-Синдзюку
закончилась довольно неудачно.",
2,style_review,patch_text01,message/h06.mbe/000_Sheet1.csv,18,f_h0601_0030_0050,char_LOTOSMON,,довольно,проверить машинный усилитель,"The one who created this space is quite tricky...
I have a feeling we share a similar mindset.","Тот, кто создал это пространство, довольно хитер... У меня
такое чувство, что у нас схожее мышление.",
2,style_review,patch_text01,message/m010.mbe/000_Sheet1.csv,39,m010_020_240,char_OPERATOR_M,yes,действительно,проверить машинный усилитель,"...but the higher-ups really value the data we obtained during
the mission. Hence, their high hopes for us today.","...но начальство действительно ценит данные, полученные нами во
время миссии. Отсюда и их большие надежды на нас сегодня.",m010_020_240_M m010_020_240_F
2,style_review,patch_text01,message/m040.mbe/000_Sheet1.csv,29,m040_030_100,char_GLASSES_WEARING_MAN,,действительно,проверить машинный усилитель,"It feels like I've seen that outfit before somewhere...
But now is really not the time for all this.","Такое чувство, что я где-то уже видел этот наряд раньше... Но
сейчас действительно не время для всего этого.",m040_030_100
2,style_review,patch_text01,message/m050.mbe/000_Sheet1.csv,11,m050_010_071,char_PLAYER_M,,довольно,проверить машинный усилитель,"Yesterday was pretty rough, huh?{next}","Вчерашний день был довольно тяжелым, да?{next}",
2,style_review,patch_text01,message/m050.mbe/000_Sheet1.csv,78,m050_030_290,char_OPERATOR_M,yes,довольно,проверить машинный усилитель,"...and fashioned an improvised location data system.
I'd say it's fairly accurate.","...так получилась самодельная система определения координат.
Работает довольно точно.",m050_030_290_M m050_030_290_F
2,style_review,patch_text01,message/m060.mbe/000_Sheet1.csv,166,m060_160_110,char_TAKEMIYA,,довольно,проверить машинный усилитель,"You should go take a break. I mean... you've had
quite the day, right?","Вам стоит пойти отдохнуть. Я имею в виду... у вас же был
довольно насыщенный день, верно?",m060_160_110
2,style_review,patch_text01,message/m090.mbe/000_Sheet1.csv,84,m090_080_080,char_MINERVAMON,,довольно,проверить машинный усилитель,But things have taken quite a turn since then...,Но с тех пор события приняли довольно неожиданный оборот...,m090_080_080
2,style_review,patch_text01,message/m090.mbe/000_Sheet1.csv,90,m090_080_140,char_MINERVAMON,,действительно,проверить машинный усилитель,"But I guess that's a question for another time. More
importantly right now, I could really use your help.","Но, думаю, этот вопрос для другого раза. Что важнее сейчас, мне
действительно пригодилась бы твоя помощь.",m090_080_140
2,style_review,patch_text01,message/m090.mbe/000_Sheet1.csv,100,m090_080_210,char_MINERVAMON,,довольно,проверить машинный усилитель,"Hmm... That's all pretty vague, don't you think?","Хм... Это всё довольно расплывчато, тебе не кажется?",m090_080_210
2,style_review,patch_text01,message/m100.mbe/000_Sheet1.csv,47,m100_030_070,char_SIMMONS,,Довольно,проверить машинный усилитель,"Yes, yes, I see... Quite intriguing.","Да, да, понимаю... Довольно интригующе.",
2,style_review,patch_text01,message/m100.mbe/000_Sheet1.csv,61,m100_030_190,char_SIMMONS,,довольно,проверить машинный усилитель,"It's still in the prototype phase, though, so it's pretty
bulky, to be sure.","Правда, это пока лишь прототип, поэтому он получился
довольно громоздким.",
2,style_review,patch_text01,message/m140.mbe/000_Sheet1.csv,9,m140_010_080,char_MERCURYMON,,действительно,проверить машинный усилитель,It seems the upcoming battle is truly unavoidable.,"Кажется, предстоящей битвы действительно не избежать.",m140_010_080
2,style_review,patch_text01,message/m140.mbe/000_Sheet1.csv,38,m140_010_350,char_MINERVAMON,,действительно,проверить машинный усилитель,"So, I'm sorry about all this, but we do need your help.","Так что прости за всё это, но твоя помощь нам действительно
нужна.",m140_010_350
2,style_review,patch_text01,message/m150.mbe/000_Sheet1.csv,110,m150_070_360,char_GUARDROMON_GL,,действительно,проверить машинный усилитель,S-Seriously?! You can actually fight the Titans?,С-серьёзно?! Вы действительно можете сражаться с Титанами?,
2,style_review,patch_text01,message/m150.mbe/000_Sheet1.csv,180,m150_095_130,char_KOKUWAMON_A,,Действительно,проверить машинный усилитель,"...Indeed, it was.","...Действительно, так и было.",
2,style_review,patch_text01,message/m150.mbe/000_Sheet1.csv,203,m150_110_120,char_AEGIOMON,,действительно,проверить машинный усилитель,"So it really is one of those Titans, huh?!","Значит, это действительно один из тех Титанов, да?!",
2,style_review,patch_text01,message/m170.mbe/000_Sheet1.csv,11,m170_020_010,char_AEGIOMON,,действительно,проверить машинный усилитель,"So... I really am this ""Great Guardian""...","Итак... Я действительно ""Великий Хранитель""...",m170_020_010
2,style_review,patch_text01,message/m170.mbe/000_Sheet1.csv,51,m170_050_140,char_SHELLMON,,действительно,проверить машинный усилитель,I really am hurt... and I don't have the medicine I need either.,"Я действительно ранен... И у меня тоже нет лекарств, которые
мне нужны.",m170_050_140
2,style_review,patch_text01,message/m170.mbe/000_Sheet1.csv,262,m170_210_130,char_JUNOMON,,действительно,проверить машинный усилитель,"If the Current is truly what the Titans seek, then in all
likelihood their objective is—","Если Течение — действительно то, к чему стремятся Титаны,
тогда, скорее всего, они хотят—",m170_210_130
2,style_review,patch_text01,message/m210.mbe/000_Sheet1.csv,167,m210_050_150,char_INORI,,действительно,проверить машинный усилитель,"I'm truly happy to have met you, Aegiomon.","Я действительно счастлива, что встретила тебя, Эгиомон.",m210_050_150
2,style_review,patch_text01,message/m240.mbe/000_Sheet1.csv,47,m240_020_380,char_MERCURYMON,,Действительно,проверить машинный усилитель,Indeed... I can only hope for your success.,Действительно... Я могу лишь надеяться на ваш успех.,m240_020_380
2,style_review,patch_text01,message/m250.mbe/000_Sheet1.csv,7,m250_020_010,char_AEGIOMON,,действительно,проверить машинный усилитель,Is this... really Central Town? Are these all... Titans...?,Это... действительно Центральный город? И это все... Титаны...?,m250_020_010
2,style_review,patch_text01,message/m250.mbe/000_Sheet1.csv,8,m250_020_020,char_INORI,,действительно,проверить машинный усилитель,This town really has changed...,Этот город действительно изменился...,m250_020_020
2,style_review,patch_text01,message/m250.mbe/000_Sheet1.csv,23,m250_030_132,char_PLAYER_M,,действительно,проверить машинный усилитель,Is it really impossible to talk things out...?{next},Неужели действительно невозможно договориться...?{next},
2,style_review,patch_text01,message/m260.mbe/000_Sheet1.csv,34,m260_050_050,char_INORI,,довольно,проверить машинный усилитель,"And she's been negotiating with the Titans all this time...
That's pretty awesome.","И всё это время она вела переговоры с Титанами... Это довольно
круто.",
2,style_review,patch_text01,message/m270.mbe/000_Sheet1.csv,31,m270_050_060,char_NARRATION,,действительно,проверить машинный усилитель,"One can only wonder... Was this series of tragic events
truly unavoidable...?","Остаётся только гадать... Была ли эта череда трагических событий
действительно неизбежной...?",m270_050_060
2,style_review,patch_text01,message/m280.mbe/000_Sheet1.csv,114,m280_100_030,char_VENUSMON,,действительно,проверить машинный усилитель,"I must ask, one last time... Did you truly plan out all of this?","Я должна спросить в последний раз... Ты действительно всё это
планировала?",m280_100_030
2,style_review,patch_text01,message/m285.mbe/000_Sheet1.csv,2,m285_010_010,char_AEGIOMON,,действительно,проверить машинный усилитель,"We're back again... What is even happening...
Were... we really able to change the past...?","Мы снова вернулись... Что вообще происходит... Неужели... нам
действительно удалось изменить прошлое...?",m285_010_010
2,style_review,patch_text01,message/m290.mbe/000_Sheet1.csv,14,m290_050_010,char_INORI,,действительно,проверить машинный усилитель,There really is no one here... Please don't tell me...,Здесь действительно никого нет... Только не говори...,m290_050_010
2,style_review,patch_text01,message/m300.mbe/000_Sheet1.csv,53,m300_070_060,char_BACCHUSMON,,действительно,проверить машинный усилитель,We really can't let our guard down.,Нам действительно нельзя терять бдительность.,m300_070_060
2,style_review,patch_text01,message/m300.mbe/000_Sheet1.csv,70,m300_080_070,char_SIRENMON,,действительно,проверить машинный усилитель,I really thought I was done for this time.,"Я действительно думала, что на этот раз мне конец.",m300_080_070
2,style_review,patch_text01,message/m300.mbe/000_Sheet1.csv,186,m300_140_200,char_INORI,,действительно,проверить машинный усилитель,"I mean, if the gods really do exist, then maybe they
granted my prayers...","В смысле, если боги действительно существуют, то, возможно, они
исполнили мои молитвы...",m300_140_200
2,style_review,patch_text01,message/m310.mbe/000_Sheet1.csv,91,m310_031_130,char_INORI,,действительно,проверить машинный усилитель,"Sorry, but this seems really important to her...","Прости, но это, кажется, действительно важно для неё...",m310_031_130
2,style_review,patch_text01,message/m330.mbe/000_Sheet1.csv,4,m330_010_030,char_INORI,,действительно,проверить машинный усилитель,"Is it just me, or does something seem really off?","Мне одной кажется, или что-то действительно не так?",
2,style_review,patch_text01,message/m330.mbe/000_Sheet1.csv,36,m330_010_250,char_AEGIOMON,,действительно,проверить машинный усилитель,So... the poison really has spread...,Значит... яд действительно распространился...,
2,style_review,patch_text01,message/m340.mbe/000_Sheet1.csv,70,m340_020_210,char_OPERATOR_M,yes,довольно,проверить машинный усилитель,...I've known you for quite some time now.,...я знаю тебя уже довольно давно.,m340_020_210_M m340_020_210_F
2,style_review,patch_text01,message/m360.mbe/000_Sheet1.csv,8,m360_010_052,char_PLAYER_M,,действительно,проверить машинный усилитель,Is that really Plutomon?{next},Это действительно Плутомон?{next},
2,style_review,patch_text01,message/m400.mbe/000_Sheet1.csv,74,m400_040_130,char_DIANAMON,,действительно,проверить машинный усилитель,"I lost the capacity to tell who was really on our side...
I even came to doubt you, my other half...","Я потеряла способность различать, кто действительно на нашей
стороне... Я даже начала сомневаться в тебе, моей второй половине...",m400_040_130
2,style_review,patch_text01,message/m440.mbe/000_Sheet1.csv,73,m440_090_020,char_MINERVAMON,,действительно,проверить машинный усилитель,"And after my siblings showed such strength...
Is this really the best I can do...?","И после того как мои брат и сестра показали такую силу...
Неужели это действительно всё, на что я способна...?",m440_090_020
2,style_review,patch_text01,message/m440.mbe/000_Sheet1.csv,80,m440_090_090,char_MINERVAMON,,действительно,проверить машинный усилитель,I'll show you what I can really do...!,"Я покажу вам, на что я действительно способна...!",m440_090_090
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,856,r_h0312_0010_3_1_w,char_MAMEMON,,действительно,проверить машинный усилитель,That was really moving!,Это было действительно трогательно!,
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,867,r_h0312_0010_3_6_l,char_MAMEMON,,действительно,проверить машинный усилитель,I really thought you'd win!,"Я действительно думал, что ты победишь!",
2,style_review,patch_text01,message/rumor_npc.mbe/000_Sheet1.csv,959,r_h0813_0010_0080,char_BEELZEBUMON,,Действительно,проверить машинный усилитель,"Is it really worth it for you
to fight me?",Действительно ли тебе стоит драться со мной?,
2,style_review,patch_text01,message/s020_013.mbe/000_Sheet1.csv,29,s020_013_200,char_NEPTUNEMON,,действительно,проверить машинный усилитель,...I truly cannot comprehend why you would think that.,"...Я действительно не могу понять, почему вы так подумали.",
2,style_review,patch_text01,message/s020_019.mbe/000_Sheet1.csv,58,s020_019_470,char_NEPTUNEMON,,действительно,проверить машинный усилитель,"Hmm... This cell is sturdy indeed. Yet even these walls are
no match for my strength.","Хм... Эта камера действительно крепкая. Но даже этим стенам не
сравниться с моей силой.",
2,style_review,patch_text01,message/s020_173.mbe/000_Sheet1.csv,8,s020_173_050,char_MARINEANGEMON,,действительно,проверить машинный усилитель,"I've already put in PLENTY of legwork!
I do have fans, you know!","Я уже проделал МНОГО работы! Знаете, у меня действительно есть
поклонники!",
2,style_review,patch_text01,message/s020_173.mbe/000_Sheet1.csv,25,s020_173_185,char_MARINEANGEMON,,довольно,проверить машинный усилитель,"It smells... kind of funny, for ordinary water. But I am
thirsty, so it'll have to do.","Пахнет... довольно странно для обычной воды. Но я хочу пить, так
что придется обойтись и этим.",
2,style_review,patch_text01,message/s030_029.mbe/000_Sheet1.csv,48,s030_029_340,char_DUFTMON,,действительно,проверить машинный усилитель,"GranKuwagamon is a mighty foe indeed... Yet I refuse to back
down!","ГранКувагамон действительно могущественный враг... И все же я
отказываюсь отступать!",
2,style_review,patch_text01,message/s040_033.mbe/000_Sheet1.csv,37,s040_033_320,char_DRIMOGEMON_YB,,довольно,проверить машинный усилитель,"All right, then. Let's go. But stay on your toes. That Titan
looks pretty strong!","Тогда идём. Но будь начеку: этот Титан
выглядит довольно сильным!",
2,style_review,patch_text01,message/s050_152.mbe/000_Sheet1.csv,9,s050_152_060,char_PEGASMON,,действительно,проверить машинный усилитель,"Do I really look so dejected? Hehe. I suppose I can't really
hide my nervousness.","Я действительно выгляжу такой удрученной? Хе-хе. Полагаю, я
действительно не могу скрыть свою нервозность.",
2,style_review,patch_text01,message/s070_055.mbe/000_Sheet1.csv,76,s070_055_610,char_HIROKO,,Довольно,проверить машинный усилитель,"And then, even in the end, they never found happiness. It's
a pretty irritating movie.","А в конце они всё равно не нашли счастья.
Довольно раздражающее кино.",
2,style_review,patch_text01,message/s070_055.mbe/000_Sheet1.csv,78,s070_055_630,char_MINERVAMON,,довольно,проверить машинный усилитель,"But that vehicle the hero was riding... A motorcycle, was
it? That was pretty cool.","Но транспорт, на котором ездил герой... мотоцикл,
да? Он был довольно крутым.",
2,style_review,patch_text01,message/s070_167.mbe/000_Sheet1.csv,61,s070_167_440,char_BEELZEBUMON,,действительно,проверить машинный усилитель,"These are some very fine parts, indeed. Once they're in
place, I can fight at 120% power.","Это действительно очень хорошие детали. Как только они будут на
месте, я смогу сражаться на 120% мощности.",
2,style_review,patch_text01,message/s080_059.mbe/000_Sheet1.csv,82,s080_059_690,char_LUNAMON,,действительно,проверить машинный усилитель,"H-Hold on, now. You really intend to go there?",П-погоди-ка. Ты действительно собираешься туда поехать?,
2,style_review,patch_text01,message/s095_077.mbe/000_Sheet1.csv,14,s095_077_090,char_GUARDROMON,,довольно,проверить машинный усилитель,"It's possible. Working in the mine shaft can be
quite dangerous.",Это возможно. Работа в шахте может быть довольно опасной.,
2,style_review,patch_text01,message/s100_088.mbe/000_Sheet1.csv,6,s100_088_030,char_TOUHO,,действительно,проверить машинный усилитель,"I appreciate your eagerness, but you really should be more
suspicious of others.","Я ценю ваше рвение, но вам действительно следует с большим
подозрением относиться к другим.",
2,style_review,patch_text01,message/s100_088.mbe/000_Sheet1.csv,25,s100_088_200,char_PLAYER_M,,довольно,проверить машинный усилитель,{next}The Paradise Colosseum is pretty fun.,{next}В Райском колизее довольно весело.,
2,style_review,patch_text01,message/s110_090.mbe/000_Sheet1.csv,15,s110_090_110,char_AGUMON,,действительно,проверить машинный усилитель,"Okay, I understand. But I'm really worried about my
partner...","Ладно, я понимаю. Но я действительно беспокоюсь о своем
партнере...",
2,style_review,patch_text01,message/s110_093.mbe/000_Sheet1.csv,31,s110_093_260,char_CRANIAMON,,довольно,проверить машинный усилитель,"This horse seems to be quite wild... I think I'm in for a
real fight here.","Эта лошадь кажется довольно дикой... Я думаю, что здесь меня
ждет настоящая битва.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,25,s110_098_200,char_ALPHAMON,,Действительно,проверить машинный усилитель,"Are humans truly trustworthy? I learned back
then that I must focus on what is just.","Действительно ли люди заслуживают доверия? Тогда я понял, что
должен сосредоточиться на том, что справедливо.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,49,s110_098_400,char_ALPHAMON,,довольно,проверить машинный усилитель,"Agumon... Gabumon... I see that you both have grown quite
strong.","Агумон... Габумон... Я вижу, что вы оба стали довольно сильными.",
2,style_review,patch_text01,message/s110_098.mbe/000_Sheet1.csv,58,s110_098_490,char_ALPHAMON,,действительно,проверить машинный усилитель,,"Возможно, действительно стоит попытаться спасти этот мир...",
2,style_review,patch_text01,message/s110_102.mbe/000_Sheet1.csv,33,s110_102_300,char_ULFORCEVDRAMON,,действительно,проверить машинный усилитель,"Not exactly. I have asked this human to bring me here, but
it is really a personal matter.","Не совсем. Я попросил этого человека привести меня сюда, но это
действительно личное дело.",
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,13,s110_108_080,char_UNKNOWN,,являюсь,проверить канцелярское является,...am the... I am...,...являюсь тем... Я есмь...,
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,30,s110_108_230,char_UNKNOWN,,действительно,проверить машинный усилитель,"Are you really listening?! Oh, enough of this. Call me
whatever you like.","Ты действительно слушаешь?! Ох, хватит об этом. Называй меня как
хочешь.",
2,style_review,patch_text01,message/s110_108.mbe/000_Sheet1.csv,47,s110_108_380,char_VENUSMON,,действительно,проверить машинный усилитель,Hmm. Are you really here? I cannot see a thing.,Хм. Ты действительно здесь? Я ничего не вижу.,
2,style_review,patch_text01,message/s110_111.mbe/000_Sheet1.csv,36,s110_111_290,char_GANKOOMON,,довольно,проверить машинный усилитель,"It was actually pretty fun. Fighting with humans isn't half
bad.","На самом деле это было довольно весело. Сражаться с людьми не
так уж и плохо.",
2,style_review,patch_text01,message/s110_112.mbe/000_Sheet1.csv,25,s110_112_180,char_JESMON,,довольно,проверить машинный усилитель,I am back... Ulp. The smell of garlic was quite intense...,Я вернулся... Уф. Запах чеснока был довольно сильным...,
2,style_review,patch_text01,message/s110_112.mbe/000_Sheet1.csv,28,s110_112_210,char_JESMON,,действительно,проверить машинный усилитель,"""Regular""? Is it really that simple?! Understood! I shall
give it a try!","""Обычный""? Это действительно так просто?! Понятно! Я попробую!",
2,style_review,patch_text01,message/s110_208.mbe/000_Sheet1.csv,17,s110_208_140,char_SUSANOOMON,,Действительно,проверить машинный усилитель,"Hahaha! Very amusing, indeed! I never expected to meet such
a powerful human!","Хахаха! Действительно, очень забавно! Я никогда не ожидал
встретить такого могущественного человека!",
2,style_review,patch_text01,message/s110_211.mbe/000_Sheet1.csv,36,s110_211_250,char_LOADKNIGHTMON,,довольно,проверить машинный усилитель,"I've noticed your outfit is quite beautiful. It must be a
popular style among humans.","Я заметил, что твой наряд довольно красив. Должно быть, это
популярный стиль среди людей.",
2,style_review,patch_text01,message/s200_146.mbe/000_Sheet1.csv,11,s200_146_080,char_TOUDO,,действительно,проверить машинный усилитель,Am I seeing things...? Are you really here to help?,"Мне что-то мерещится...? Ты действительно здесь, чтобы помочь?",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,140,s910_171_1270,char_HIROKO,,довольно,проверить машинный усилитель,"His personality is quite abrasive, and, to be honest, I'm
not really all that fond of him.","У него довольно резкий характер, и, честно говоря, он мне не
очень нравится.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,164,s910_171_1470,char_KINSHIRO,,довольно,проверить машинный усилитель,"Yes, I suppose so. I imagine I used to be quite arrogant
back then.","Да, наверное. В те годы я был довольно высокомерен.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,22,s910_171_170,char_HIROKO,,довольно,проверить машинный усилитель,"Meet my former classmate, Kinshiro Eriito. He came to me on
a slightly complicated issue.","Познакомься с моим бывшим одноклассником, Кинширо Ериито.
Он пришёл ко мне с довольно сложной просьбой.",
2,style_review,patch_text01,message/s910_171.mbe/000_Sheet1.csv,50,s910_171_410,char_HIROKO,,довольно,проверить машинный усилитель,"Yeah, you did transfer at a rather odd time. And it's true
our school wasn't that great.","Да, ты перевелся в довольно странное время. И это правда, что
наша школа была не такой уж и замечательной.",
