relative_path,row_id,speaker_id,variant_type,alias_m,alias_f,suggested_speaker_for_M_alias,suggested_speaker_for_F_alias,gender_markers,has_self_pronoun,has_player_pronoun,text
m120.mbe/000_Sheet1.csv,m120_100_040,char_OPERATOR_M,operator,m120_100_040_M,m120_100_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это означает, что Дигимоны в том мире, по всей вероятности,
тесно связаны с криптидами."
m120.mbe/000_Sheet1.csv,m120_100_050,char_OPERATOR_M,operator,m120_100_050_M,m120_100_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Пока это лишь рабочая теория, но мы считаем, что большинство
аномалий вызвано дигимонами..."
m120.mbe/000_Sheet1.csv,m120_100_060,char_OPERATOR_M,operator,m120_100_060_M,m120_100_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,...и что Дигимоны также связаны с Адом Синдзюку.
m120.mbe/000_Sheet1.csv,m120_100_070,char_OPERATOR_M,operator,m120_100_070_M,m120_100_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,Но для уверенности данных нужно больше. Собирай всё возможное.
m130.mbe/000_Sheet1.csv,m130_100_150,char_OPERATOR_M,operator,m130_100_150_M,m130_100_150_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Титаны, говоришь...? Похоже, дигимоны воюют между собой."
m130.mbe/000_Sheet1.csv,m130_100_170,char_OPERATOR_M,operator,m130_100_170_M,m130_100_170_F,char_OPERATOR_F,char_OPERATOR_M,был,,,"Ад Синдзюку, который мы пережили, по-видимому, также был вызван
войной между Дигимонами."
m130.mbe/000_Sheet1.csv,m130_100_180,char_OPERATOR_M,operator,m130_100_180_M,m130_100_180_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Было бы ошибкой предположить, что есть какая-то связь...?"
m130.mbe/000_Sheet1.csv,m130_100_190,char_OPERATOR_M,operator,m130_100_190_M,m130_100_190_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы, возможно, приближаемся к истине. Постарайся
выяснить как можно больше в этом мире."
m140.mbe/000_Sheet1.csv,m140_010_430,char_OPERATOR_M,operator,m140_010_430_M,m140_010_430_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Агент {player}, помни, что произошло во время Ада Синдзюку."
m140.mbe/000_Sheet1.csv,m140_010_440,char_OPERATOR_M,operator,m140_010_440_M,m140_010_440_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"Та штука, что появилась в небе... Она и правда была похожа на
врата, не так ли?"
m140.mbe/000_Sheet1.csv,m140_010_450,char_OPERATOR_M,operator,m140_010_450_M,m140_010_450_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, здесь мы сможем добыть важную информацию."
m140.mbe/000_Sheet1.csv,m140_020_040,char_OPERATOR_M,operator,m140_020_040_M,m140_020_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Агент {player}. Сейчас хорошее время собрать
побольше информации."
m140.mbe/000_Sheet1.csv,m140_020_050,char_OPERATOR_M,operator,m140_020_050_M,m140_020_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Многие из зафиксированных нами аномалий, похоже, связаны с
необъяснимыми исчезновениями."
m140.mbe/000_Sheet1.csv,m140_020_060,char_OPERATOR_M,operator,m140_020_060_M,m140_020_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,В Японии это называют «унесенные призраками»...
m140.mbe/000_Sheet1.csv,m140_020_070,char_OPERATOR_M,operator,m140_020_070_M,m140_020_070_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Например, твой приёмный отец, доктор Юки, бесследно
исчез из этого мира."
m140.mbe/000_Sheet1.csv,m140_020_080,char_OPERATOR_M,operator,m140_020_080_M,m140_020_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Существование Цифрового мира, возможно, поможет
объяснить подобные явления."
m140.mbe/000_Sheet1.csv,m140_020_090,char_OPERATOR_M,operator,m140_020_090_M,m140_020_090_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Продолжай внимательно наблюдать за этим миром. Шансы найти
кого-то из пропавших всё ещё есть."
m140.mbe/000_Sheet1.csv,m140_100_050,char_OPERATOR_M,operator,m140_100_050_M,m140_100_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Итак, подводя итоги, Цифровой мир переживает нечто вроде
гражданской войны... Верно?"
m140.mbe/000_Sheet1.csv,m140_100_060,char_OPERATOR_M,operator,m140_100_060_M,m140_100_060_F,char_OPERATOR_F,char_OPERATOR_M,был,yes,,"Я сильно подозреваю, что это связано с Адом Синдзюку, поскольку
он тоже был вызван конфликтом между дигимонами."
m140.mbe/000_Sheet1.csv,m140_100_070,char_OPERATOR_M,operator,m140_100_070_M,m140_100_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, расследование этой междоусобицы приблизит нас к
истине."
m140.mbe/000_Sheet1.csv,m140_100_080,char_OPERATOR_M,operator,m140_100_080_M,m140_100_080_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Мне жаль, но придётся попросить тебя поторопиться. Время
нашего мира на исходе."
m170.mbe/000_Sheet1.csv,m170_010_040,char_OPERATOR_M,operator,m170_010_040_M,m170_010_040_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Мы проверили полученную от тебя информацию и, как уже
упоминалось, выдвинули одну теорию."
m170.mbe/000_Sheet1.csv,m170_010_050,char_OPERATOR_M,operator,m170_010_050_M,m170_010_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Нераскрытые дела, за которыми следит АДАМАС... Мы считаем, что
большинство из них, возможно, были вызваны Дигимон."
m170.mbe/000_Sheet1.csv,m170_010_070,char_OPERATOR_M,operator,m170_010_070_M,m170_010_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Городские легенды, фольклор, мифы... Предположительно, все это
происходит со слов тех, кто вернулся из цифрового мира."
m170.mbe/000_Sheet1.csv,m170_010_075,char_OPERATOR_M,operator,m170_010_075_M,m170_010_075_F,char_OPERATOR_F,char_OPERATOR_M,был,yes,,"Если бы доктор Юки был жив... Интересно, как бы он на все это
посмотрел. Хотя одно я могу сказать наверняка."
m170.mbe/000_Sheet1.csv,m170_010_080,char_OPERATOR_M,operator,m170_010_080_M,m170_010_080_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Твоё расследование раскроет правду об этом мире и, возможно,
поможет найти выход из кризиса через восемь лет."
m170.mbe/000_Sheet1.csv,m170_010_090,char_OPERATOR_M,operator,m170_010_090_M,m170_010_090_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Верить в это — наш единственный выход.
Я рассчитываю на тебя, агент {player}."
m170.mbe/000_Sheet1.csv,m170_150_060,char_OPERATOR_M,operator,m170_150_060_M,m170_150_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Некомпетентный лидер только увеличивает урон, наносимый боевыми
действиями..."
m170.mbe/000_Sheet1.csv,m170_150_070,char_OPERATOR_M,operator,m170_150_070_M,m170_150_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,Только что мы видели одного из таких дигимонов.
m170.mbe/000_Sheet1.csv,m170_150_080,char_OPERATOR_M,operator,m170_150_080_M,m170_150_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,Конфликт в Цифровом мире теперь будет только усугубляться.
m170.mbe/000_Sheet1.csv,m170_150_100,char_OPERATOR_M,operator,m170_150_100_M,m170_150_100_F,char_OPERATOR_F,char_OPERATOR_M,,,,"И будущее, которое это принесет, - это Ад Синдзюку..."
m170.mbe/000_Sheet1.csv,m170_150_110,char_OPERATOR_M,operator,m170_150_110_M,m170_150_110_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но это значит, что надежда ещё есть. Ты можешь помешать
этому случиться."
m170.mbe/000_Sheet1.csv,m170_150_120,char_OPERATOR_M,operator,m170_150_120_M,m170_150_120_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Так держать! Всё зависит от тебя, агент {player}."
m180.mbe/000_Sheet1.csv,m180_110_010,char_OPERATOR_M,operator,m180_110_010_M,m180_110_010_F,char_OPERATOR_F,char_OPERATOR_M,должен,,,"Этот «Поток» должен быть источником энергии Цифрового мира.
Конфликты только обостряются, если такие вещи разрушаются."
m180.mbe/000_Sheet1.csv,m180_110_030,char_OPERATOR_M,operator,m180_110_030_M,m180_110_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это в основном то, что произошло здесь после Ада Синдзюку. Так
что... есть ещё одна странная параллель."
m180.mbe/000_Sheet1.csv,m180_110_050,char_OPERATOR_M,operator,m180_110_050_M,m180_110_050_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"Возможно... это была война, которая длилась восемь лет. Та, что
распространилась из их мира в наш... и привела к его гибели."
m180.mbe/000_Sheet1.csv,m180_110_060,char_OPERATOR_M,operator,m180_110_060_M,m180_110_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Там должны быть ключи к разгадке истины.
Продолжай копать, агент {player}."
m210.mbe/000_Sheet1.csv,m210_030_070,char_OPERATOR_M,operator,m210_030_070_M,m210_030_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,Это странно...
m210.mbe/000_Sheet1.csv,m210_030_080,char_OPERATOR_M,operator,m210_030_080_M,m210_030_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Такое масштабное нарушение должно было быть более широко
освещено по всему миру."
m210.mbe/000_Sheet1.csv,m210_030_090,char_OPERATOR_M,operator,m210_030_090_M,m210_030_090_F,char_OPERATOR_F,char_OPERATOR_M,,,,"При таких темпах... уничтожение Синдзюку может произойти даже
раньше, чем через восемь лет."
m210.mbe/000_Sheet1.csv,m210_030_100,char_OPERATOR_M,operator,m210_030_100_M,m210_030_100_F,char_OPERATOR_F,char_OPERATOR_M,,,,Может быть... наши действия переписали историю...?
m210.mbe/000_Sheet1.csv,m210_030_110,char_OPERATOR_M,operator,m210_030_110_M,m210_030_110_F,char_OPERATOR_F,char_OPERATOR_M,,,,Что мы каким-то образом сделали нашу судьбу ещё хуже...?
m210.mbe/000_Sheet1.csv,m210_050_010,char_OPERATOR_M,operator,m210_050_010_M,m210_050_010_F,char_OPERATOR_F,char_OPERATOR_M,,,,Будь начеку.
m210.mbe/000_Sheet1.csv,m210_050_020,char_OPERATOR_M,operator,m210_050_020_M,m210_050_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Судя по показаниям твоего Дигивайса, вероятно, происходит
чрезвычайно маломасштабное пространственно-временное возмущение."
m210.mbe/000_Sheet1.csv,m210_050_030,char_OPERATOR_M,operator,m210_050_030_M,m210_050_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"То самое возмущение породило аномалию,
стеревшую из реальности твоего приёмного отца, доктора Юки."
m210.mbe/000_Sheet1.csv,m210_050_040,char_OPERATOR_M,operator,m210_050_040_M,m210_050_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Что касается причины... Скорее всего, это яростный конфликт
между фазово-электронными формами жизни — дигимонами."
m210.mbe/000_Sheet1.csv,m210_050_050,char_OPERATOR_M,operator,m210_050_050_M,m210_050_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"О таких явлениях почти ничего не известно. Можно лишь предположить,
что они буквально нарушают законы времени и пространства."
m210.mbe/000_Sheet1.csv,m210_050_060,char_OPERATOR_M,operator,m210_050_060_M,m210_050_060_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Невозможно предсказать, что произойдёт, если мы проигнорируем
это!"
m210.mbe/000_Sheet1.csv,m210_060_030,char_OPERATOR_M,operator,m210_060_030_M,m210_060_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Пространственно-временное возмущение быстро растёт! Оставаться
на твоём текущем месте опасно! Убирайся оттуда!"
m240.mbe/000_Sheet1.csv,m240_020_170,char_OPERATOR_M,operator,m240_020_170_M,m240_020_170_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Похоже, ты в ситуации «пан или пропал»."
m240.mbe/000_Sheet1.csv,m240_020_180,char_OPERATOR_M,operator,m240_020_180_M,m240_020_180_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Хотя история и обстоятельства, кажется, различаются между моим
миром и тем, что там..."
m240.mbe/000_Sheet1.csv,m240_020_190,char_OPERATOR_M,operator,m240_020_190_M,m240_020_190_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...вероятно, есть один единственный факт, который остаётся
неизменным."
m240.mbe/000_Sheet1.csv,m240_020_200,char_OPERATOR_M,operator,m240_020_200_M,m240_020_200_F,char_OPERATOR_F,char_OPERATOR_M,,,,Ад Синдзюку разжигается интенсивным конфликтом.
m240.mbe/000_Sheet1.csv,m240_020_210,char_OPERATOR_M,operator,m240_020_210_M,m240_020_210_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,И ты находишься прямо в его эпицентре.
m240.mbe/000_Sheet1.csv,m240_020_220,char_OPERATOR_M,operator,m240_020_220_M,m240_020_220_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Тебе нужно положить конец этой войне. Сделай всё, что в твоих
силах, чтобы добиться перемирия между тремя сторонами."
m240.mbe/000_Sheet1.csv,m240_020_230,char_OPERATOR_M,operator,m240_020_230_M,m240_020_230_F,char_OPERATOR_F,char_OPERATOR_M,,,,Скажу прямо. Это единственный способ предотвратить конец света.
m260.mbe/000_Sheet1.csv,m260_040_020,char_OPERATOR_M,operator,m260_040_020_M,m260_040_020_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Этот «Поток», о котором упоминала Ранемон... Если я не ошибаюсь,
это ресурс Цифрового мира."
m260.mbe/000_Sheet1.csv,m260_040_030,char_OPERATOR_M,operator,m260_040_030_M,m260_040_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Если конфликт начался из-за борьбы за этот ресурс,
решить его будет непросто."
m260.mbe/000_Sheet1.csv,m260_040_040,char_OPERATOR_M,operator,m260_040_040_M,m260_040_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Многие конфликты в нашем мире происходили из-за ресурсов. Любой
учебник истории расскажет, насколько это ужасно..."
m285.mbe/000_Sheet1.csv,m285_040_030,char_OPERATOR_M,operator,m285_040_030_M,m285_040_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Что до нашего прошлого разговора... в АДАМАС
пришли к единому мнению."
m285.mbe/000_Sheet1.csv,m285_040_040,char_OPERATOR_M,operator,m285_040_040_M,m285_040_040_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"Способность к путешествию во времени, что пребывает в Эгиомоне,
была признана аномалией класса-S."
m285.mbe/000_Sheet1.csv,m285_040_050,char_OPERATOR_M,operator,m285_040_050_M,m285_040_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"«Класс-S» определяется как «имеющий нестабильное состояние
равновесия, способное принести катастрофу в мир»."
m285.mbe/000_Sheet1.csv,m285_040_060,char_OPERATOR_M,operator,m285_040_060_M,m285_040_060_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я понятно выражаюсь? Это означает, что мы сочли этого дигимона
угрозой."
m285.mbe/000_Sheet1.csv,m285_040_070,char_OPERATOR_M,operator,m285_040_070_M,m285_040_070_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Разве ты не видишь, как ужасно было бы, если бы кто-то мог
так манипулировать историей?"
m285.mbe/000_Sheet1.csv,m285_040_080,char_OPERATOR_M,operator,m285_040_080_M,m285_040_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Представь: в один миг человек существует... А в следующий —
пуф! Как будто его никогда и не было."
m285.mbe/000_Sheet1.csv,m285_040_090,char_OPERATOR_M,operator,m285_040_090_M,m285_040_090_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Я предлагаю тебе уже сейчас продумать наихудшие сценарии,
пока ещё можешь..."
m300.mbe/000_Sheet1.csv,m300_010_040,char_OPERATOR_M,operator,m300_010_040_M,m300_010_040_F,char_OPERATOR_F,char_OPERATOR_M,сказал,,,И наверняка любой сказал бы то же самое...
m300.mbe/000_Sheet1.csv,m300_010_050,char_OPERATOR_M,operator,m300_010_050_M,m300_010_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,С возможностью управлять временем всё возможно... верно?
m300.mbe/000_Sheet1.csv,m300_010_060,char_OPERATOR_M,operator,m300_010_060_M,m300_010_060_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но ты, как никто другой, наверняка не забыл..."
m300.mbe/000_Sheet1.csv,m300_010_070,char_OPERATOR_M,operator,m300_010_070_M,m300_010_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"О Докторе Юки, основателе АДАМАС и твоём приёмном отце."
m300.mbe/000_Sheet1.csv,m300_010_080,char_OPERATOR_M,operator,m300_010_080_M,m300_010_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Он приблизился к истине, стоящей за принципами времени, и в
итоге исчез из этого мира..."
m300.mbe/000_Sheet1.csv,m300_010_090,char_OPERATOR_M,operator,m300_010_090_M,m300_010_090_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...словно переступил черту, которую переступать не следовало."
m300.mbe/000_Sheet1.csv,m300_010_100,char_OPERATOR_M,operator,m300_010_100_M,m300_010_100_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Если бы всё было возможно, мы бы вступили в запретную область
богов..."
m300.mbe/000_Sheet1.csv,m300_010_110,char_OPERATOR_M,operator,m300_010_110_M,m300_010_110_F,char_OPERATOR_F,char_OPERATOR_M,,,,"И это область, по которой нам нелегко ступать. Мы можем нарушить
сам порядок этого мира."
m300.mbe/000_Sheet1.csv,m300_010_120,char_OPERATOR_M,operator,m300_010_120_M,m300_010_120_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Те, кто несёт такую силу, представляют огромную угрозу.
Присматривай за ним с крайней осторожностью."
m300.mbe/000_Sheet1.csv,m300_130_170,char_OPERATOR_M,operator,m300_130_170_M,m300_130_170_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Были опасения, что Эгиомон в конце концов придёт к такой идее..."
m300.mbe/000_Sheet1.csv,m300_130_180,char_OPERATOR_M,operator,m300_130_180_M,m300_130_180_F,char_OPERATOR_F,char_OPERATOR_M,,,,Это опасно... Слишком опасно.
m300.mbe/000_Sheet1.csv,m300_130_190,char_OPERATOR_M,operator,m300_130_190_M,m300_130_190_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Если бы кто-то с богоподобными способностями действовал по
личным прихотям..."
m300.mbe/000_Sheet1.csv,m300_130_200,char_OPERATOR_M,operator,m300_130_200_M,m300_130_200_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...мир, каким мы его знаем, перестал бы существовать.
История погрузилась бы в непоправимый хаос...!"
m300.mbe/000_Sheet1.csv,m300_130_210,char_OPERATOR_M,operator,m300_130_210_M,m300_130_210_F,char_OPERATOR_F,char_OPERATOR_M,,,,"То, что сказали Титаны об Эгиомоне, было бы недалеко от истины.
Он стал бы воплощением демона..."
m300.mbe/000_Sheet1.csv,m300_010_060__H,char_OPERATOR_M,operator,m300_010_060_M,m300_010_060_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но ты, как никто другой, наверняка не забыла..."
m300.mbe/000_Sheet1.csv,m300_010_060__F,char_OPERATOR_M,operator,m300_010_060_M,m300_010_060_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Но ты, как никто другой, наверняка не забыл..."
m320.mbe/000_Sheet1.csv,m320_080_270,char_OPERATOR_M,operator,m320_080_270_M,m320_080_270_F,char_OPERATOR_F,char_OPERATOR_M,,,,"""Полный контроль"" над манипуляцией временем... Эгиомон говорит
об этом так просто..."
m320.mbe/000_Sheet1.csv,m320_080_280,char_OPERATOR_M,operator,m320_080_280_M,m320_080_280_F,char_OPERATOR_F,char_OPERATOR_M,была,,,"...и всё это, не зная, насколько ужасающей была бы такая сила."
m320.mbe/000_Sheet1.csv,m320_080_290,char_OPERATOR_M,operator,m320_080_290_M,m320_080_290_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Нельзя исключать, что именно они вызывают коллапс.
После встречи с этими двумя случилось слишком много странного."
m320.mbe/000_Sheet1.csv,m320_080_300,char_OPERATOR_M,operator,m320_080_300_M,m320_080_300_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, слишком опасно игнорировать это дальше... Скоро нам
придётся принять решение!"
m340.mbe/000_Sheet1.csv,m340_020_100,char_OPERATOR_M,operator,m340_020_100_M,m340_020_100_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Разве ты не узнаёшь того Дигимона? Как будто мы переживаем
события того дня."
m340.mbe/000_Sheet1.csv,m340_020_110,char_OPERATOR_M,operator,m340_020_110_M,m340_020_110_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это оружие общественной безопасности также стало причиной Ада
Синдзюку. Кажется, эта временная линия тоже на пути к гибели."
m340.mbe/000_Sheet1.csv,m340_020_120,char_OPERATOR_M,operator,m340_020_120_M,m340_020_120_F,char_OPERATOR_F,char_OPERATOR_M,,,,"У нас нет времени. У нас нет выбора, кроме как действовать по
наитию, выбирая то, что кажется нам лучшим вариантом."
m340.mbe/000_Sheet1.csv,m340_020_130,char_OPERATOR_M,operator,m340_020_130_M,m340_020_130_F,char_OPERATOR_F,char_OPERATOR_M,,,,...даже если придётся идти на жертвы!
m340.mbe/000_Sheet1.csv,m340_020_140,char_OPERATOR_M,operator,m340_020_140_M,m340_020_140_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Это означает устранение наиболее вероятного источника аномалии.
Немедленно отправляйся и ликвидируй Эгиомона и Инори Мисоно."
m340.mbe/000_Sheet1.csv,m340_020_160,char_OPERATOR_M,operator,m340_020_160_M,m340_020_160_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Ты хоть понимаешь, что говоришь? Ты забыл, что на кону стоит
судьба мира?"
m340.mbe/000_Sheet1.csv,m340_020_170,char_OPERATOR_M,operator,m340_020_170_M,m340_020_170_F,char_OPERATOR_F,char_OPERATOR_M,,,,...
m340.mbe/000_Sheet1.csv,m340_020_180,char_OPERATOR_M,operator,m340_020_180_M,m340_020_180_F,char_OPERATOR_F,char_OPERATOR_M,,,,"...О, боже."
m340.mbe/000_Sheet1.csv,m340_020_190,char_OPERATOR_M,operator,m340_020_190_M,m340_020_190_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Что ж, если мой агент на месте отказывается действовать,
я мало что могу сделать со своей стороны."
m340.mbe/000_Sheet1.csv,m340_020_200,char_OPERATOR_M,operator,m340_020_200_M,m340_020_200_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Было ясно, что ты не подчинишься этому приказу. В конце
концов..."
m340.mbe/000_Sheet1.csv,m340_020_210,char_OPERATOR_M,operator,m340_020_210_M,m340_020_210_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,...я знаю тебя уже довольно давно.
m340.mbe/000_Sheet1.csv,m340_020_220,char_OPERATOR_M,operator,m340_020_220_M,m340_020_220_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Тогда ладно... Мы в этом надолго, не так ли."
m340.mbe/000_Sheet1.csv,m340_020_230,char_OPERATOR_M,operator,m340_020_230_M,m340_020_230_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Конечно, за неподчинение приказам сверху мы не останемся
безнаказанными... И всё же я с тобой до конца."
m340.mbe/000_Sheet1.csv,m340_020_240,char_OPERATOR_M,operator,m340_020_240_M,m340_020_240_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Я выиграю для нас как можно больше времени. Просто помни, что
есть предел тому, что я могу сделать."
m340.mbe/000_Sheet1.csv,m340_020_250,char_OPERATOR_M,operator,m340_020_250_M,m340_020_250_F,char_OPERATOR_F,char_OPERATOR_M,,,,"А пока... сделай всё возможное, чтобы предотвратить Ад
Синдзюку!"
m340.mbe/000_Sheet1.csv,m340_020_260,char_OPERATOR_M,operator,m340_020_260_M,m340_020_260_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы можем побеспокоиться о последствиях, когда придёт время."
m340.mbe/000_Sheet1.csv,m340_021_060,char_OPERATOR_M,operator,m340_021_060_M,m340_021_060_F,char_OPERATOR_F,char_OPERATOR_M,сказал,,,"Отец Инори Мисоно только что сказал, что над зданием Столичного
Правительства Токио открываются врата..."
m340.mbe/000_Sheet1.csv,m340_021_070,char_OPERATOR_M,operator,m340_021_070_M,m340_021_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Возможно, это точка входа Титанов... Силы, победившие
Меркуримона, идут в атаку!"
m340.mbe/000_Sheet1.csv,m340_021_080,char_OPERATOR_M,operator,m340_021_080_M,m340_021_080_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Мы также обнаруживаем признаки пространственно-временного
возмущения. Так дело дойдёт... до запуска Ада…"
m340.mbe/000_Sheet1.csv,m340_030_010,char_OPERATOR_M,operator,m340_030_010_M,m340_030_010_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Я понимаю, почему это потрясло тебя, но нужно сохранять
спокойствие."
m340.mbe/000_Sheet1.csv,m340_030_020,char_OPERATOR_M,operator,m340_030_020_M,m340_030_020_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Что нам нужно остерегаться больше всего... так это
пространственно-временное возмущение —"
m340.mbe/000_Sheet1.csv,m340_030_030,char_OPERATOR_M,operator,m340_030_030_M,m340_030_030_F,char_OPERATOR_F,char_OPERATOR_M,,,,"—аномалия, которая стёрла твоего приёмного отца, ""Др. Юки"", из
существования."
m340.mbe/000_Sheet1.csv,m340_030_040,char_OPERATOR_M,operator,m340_030_040_M,m340_030_040_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Ад вызывает череду таких возмущений по всей планете, и они ведут
прямо к концу света."
m340.mbe/000_Sheet1.csv,m340_030_050,char_OPERATOR_M,operator,m340_030_050_M,m340_030_050_F,char_OPERATOR_F,char_OPERATOR_M,,,,"В моей временной линии пространственно-временные возмущения
возникают постоянно. Попадёшь в одно — домой не вернёшься."
m340.mbe/000_Sheet1.csv,m340_030_110,char_OPERATOR_M,operator,m340_030_110_M,m340_030_110_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Это плохо...! Я уже обнаруживаю пространственно-временное
возмущение!"
m340.mbe/000_Sheet1.csv,m340_020_160__H,char_OPERATOR_M,operator,m340_020_160_M,m340_020_160_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Ты хоть понимаешь, что говоришь? Ты забыла, что на кону стоит
судьба мира?"
m340.mbe/000_Sheet1.csv,m340_020_160__F,char_OPERATOR_M,operator,m340_020_160_M,m340_020_160_F,char_OPERATOR_F,char_OPERATOR_M,,,yes,"Ты хоть понимаешь, что говоришь? Ты забыл, что на кону стоит
судьба мира?"
m350.mbe/000_Sheet1.csv,m350_140_060,char_OPERATOR_M,operator,m350_140_060_M,m350_140_060_F,char_OPERATOR_F,char_OPERATOR_M,,yes,yes,"Прости... Похоже, это всё, насколько я могу тебя сопровождать."
m350.mbe/000_Sheet1.csv,m350_140_070,char_OPERATOR_M,operator,m350_140_070_M,m350_140_070_F,char_OPERATOR_F,char_OPERATOR_M,,,,"Штаб-квартира АДАМАСа в любой момент будет поглощена массивным
пространственно-временным возмущением."
m350.mbe/000_Sheet1.csv,m350_140_080,char_OPERATOR_M,operator,m350_140_080_M,m350_140_080_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Как только это произойдёт, моё существование будет стёрто... Так
что я прошу лишь об одном... помни меня."
m350.mbe/000_Sheet1.csv,m350_140_090,char_OPERATOR_M,operator,m350_140_090_M,m350_140_090_F,char_OPERATOR_F,char_OPERATOR_M,,yes,,"Помни, что моё существование было реальным..."
