priority,category,reason,match,scope,package,file,line,key,speaker,source_en,current_ru
3,machine_phrase,данный/данные,данные,profile,app_text01,text/digimon_profile.mbe/000_Sheet1.csv,447,digimon_0907_profile,,"Огромный акулий дигимон, ставший эволюцией водного
дигимона с неутолимой жаждой пожирать добычу.
Интегрировав данные военных кораблей, он механизировал
больше половины тела. Шаркмон - злобный дигимон,
который ловит якорем и пожирает других дигимонов,
живущих в Сетевом Океане или проходящих рядом.
Его особый прием «Всеобщая Бомбардировка» выдвигает
пушки и открывает из них огонь.","Огромный акулий дигимон, ставший эволюцией водного
дигимона с неутолимой жаждой пожирать добычу.
Интегрировав данные военных кораблей, он механизировал
больше половины тела. Шаркмон - злобный дигимон,
который ловит якорем и пожирает других дигимонов,
живущих в Сетевом Океане или проходящих рядом.
Его особый прием «Всеобщая Бомбардировка» выдвигает
пушки и открывает из них огонь."
3,machine_phrase,данный/данные,данные,profile,app_text01,text/digimon_profile.mbe/000_Sheet1.csv,449,digimon_0912_profile,,"Диги-Ядро Плутомона отключилось из-за
достижения конца своего срока жизни, но,
странно, его тело всё ещё функционирует. Оно
больше не сохраняет свою основную миссию по
поражению зла. Оно не думает ни о чём, кроме
как пожирать данные других существ, и
бесконечно бродит в поисках новых Диги-Ядер. В
отличие от того, когда он был жив, теперь он
«ужасный хищник» в совершенно другом смысле,
так как его разлагающееся тело никогда не
будет знать удовлетворения, независимо от
того, сколько Диги-Ядер оно поглощать. Его
специальные приёмы включают «Рассекатель Ада»,
который выстреливает X-частицами из его левой
руки, чтобы разрезать врага на куски, и
«Марионеточное Мерзость», с помощью которого
он кусает врагов и заражает их вирусом,
который превращает их в марионетку, вынужденный
делать его приказы.","ДигиЯдро Плутомона отключилось из-за истечения
срока жизни, но, как ни странно, его тело всё
ещё действует. Он уже не следует своей главной
миссии — поражать зло. Теперь он думает только о
том, как пожирать данные других существ, и
бесконечно странствует в поисках новых ДигиЯдер.
В отличие от прежнего себя, теперь он «ужасный
хищник» совсем в ином смысле: его разлагающееся
тело не знает насыщения, сколько бы ДигиЯдер оно
ни поглотило. Среди его особых приёмов — «Хазард
Холд», которым он хватает противника и высасывает
данные его ДигиЯдра до разложения; «Хелл Слайсер»,
выпускающий X-частицы из левой руки, чтобы
разрезать врага на части; и «Марионеточная
мерзость», укус, заражающий врагов вирусом и
превращающий их в марионеток, вынужденных
исполнять его приказы."
3,machine_phrase,данный/данные,данные,profile,app_text01,text/digimon_profile.mbe/000_Sheet1.csv,450,digimon_0915_profile,,"ЧерепБалучимон, считавшийся бесчувственным,
подавляющий и укрощённый Титамоном.
Компенсируя мобильность, которая была
единственной слабостью Титамона,
ЧерепБалучимон (Титамон Верхом) напоминает не
что иное, как свирепое божество, поскольку он
свободно мчится по полю боя. Обычно чёрный
холод, исходящий из Диги-Ядра ЧерепБалучимона,
вселяет страх смерти во всех, кто к нему
прикасается, лишая их сил. Однако Титамон
использовал свою несгибаемую ментальный стойкость,
чтобы поглотить тёмный холод ЧерепБалучимона и
добавить его к своей собственной силе. Кроме
того, данные ЧерепБалучимона слились с мечом
Титамона Зандзинто, превращая его из
длинного меча в огромное двулезвийное
древковое оружие. Данные обиды, клубящийся из
Зандзинто, также были дальнейший укреплены чёрным
холодом Диги-Ядра ЧерепБалучимона, заставляя
любых врагов, поражённых им, страдать от
физических и ментальный ран, которые никогда не
заживают. ЧерепБалучимон (Титамон Верхом)
использует свой специальный приём «Сэндзин
Кишинзан», чтобы вращать своё Зандзинто в
форме древкового оружия вокруг и вокруг,
измельчая Диги-Ядра своих врагов в мельчайшие
частицы.","ЧерепБалучимон, считавшийся бесчувственным,
подавляющий и укрощённый Титамоном.
Компенсируя мобильность, которая была
единственной слабостью Титамона,
ЧерепБалучимон (Титамон Верхом) напоминает не
что иное, как свирепое божество, поскольку он
свободно мчится по полю боя. Обычно чёрный
холод, исходящий из Диги-Ядра ЧерепБалучимона,
вселяет страх смерти во всех, кто к нему
прикасается, лишая их сил. Однако Титамон
использовал свою несгибаемую ментальный стойкость,
чтобы поглотить тёмный холод ЧерепБалучимона и
добавить его к своей собственной силе. Кроме
того, данные ЧерепБалучимона слились с мечом
Титамона Зандзинто, превращая его из
длинного меча в огромное двулезвийное
древковое оружие. Данные обиды, клубящийся из
Зандзинто, также были дальнейший укреплены чёрным
холодом Диги-Ядра ЧерепБалучимона, заставляя
любых врагов, поражённых им, страдать от
физических и ментальный ран, которые никогда не
заживают. ЧерепБалучимон (Титамон Верхом)
использует свой специальный приём «Сэндзин
Кишинзан», чтобы вращать своё Зандзинто в
форме древкового оружия вокруг и вокруг,
измельчая Диги-Ядра своих врагов в мельчайшие
частицы."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,3,digimon_0002_profile,,"Млекопитающий дигимон, напоминающий кролика,
рожденный из слияния данных наблюдения за
луной. Его большие уши могут распознавать
звуки на любом расстоянии. Хотя Лунамон робок,
он часто чувствует себя одиноким и легко
привязывается к другим. Он использует свое
особый приём «Тиринг Шот», чтобы
сконцентрировать энергию в антенне на лбу и
выстрелить в врага красивым шаром воды.","Млекопитающий дигимон, напоминающий кролика,
рожденный из слияния данных наблюдения за
луной. Его большие уши могут распознавать
звуки на любом расстоянии. Хотя Лунамон робок,
он часто чувствует себя одиноким и легко
привязывается к другим. Он использует свое
особый приём «Тиринг Шот», чтобы
сконцентрировать энергию в антенне на лбу и
выстрелить в врага красивым шаром воды."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,6,digimon_0005_profile,,"Каменный/минеральный дигимон, обнаруженный при
проведении цифрового анализа древнего
проклятия. На его спине выгравированы
запретные заклинания архаичным шрифтом,
означающие «чума», «проклятие» и «зло»,
по-видимому, предназначенные для защиты от
газа, который он испускает. Примерно 90% его
тела состоит из каменных данных, и он
выживает, связывая свои конечности.
Безэмоциональный дигимон, который действует
только по приказу.","Каменный/минеральный дигимон, обнаруженный при
проведении цифрового анализа древнего
проклятия. На его спине выгравированы
запретные заклинания архаичным шрифтом,
означающие «чума», «проклятие» и «зло»,
по-видимому, предназначенные для защиты от
газа, который он испускает. Примерно 90% его
тела состоит из каменных данных, и он
выживает, связывая свои конечности.
Безэмоциональный дигимон, который действует
только по приказу."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,7,digimon_0006_profile,,"Древние руины того, что когда-то было Темным
Ангелом-дигимоном, павшим в Темную Зону в
погоне за силой и разрушением. Злая природа
СкаллСатамона усилилась, и теперь его темные
силы непостижимы. Его ДигиЯдро,
сконцентрировавшее эти темные силы,
превратилось в ДаркКор, что есть только у
дигимонов Злого вида. Особый приём
СкаллСатамона «Нейл Боун» — ужасная техника,
испускающая интенсивный свет из камня на
кончике его посоха, нарушающая и уничтожающая
данные противника.","Древние руины того, что когда-то было Темным
Ангелом-дигимоном, павшим в Темную Зону в
погоне за силой и разрушением. Злая природа
СкаллСатамона усилилась, и теперь его темные
силы непостижимы. Его ДигиЯдро,
сконцентрировавшее эти темные силы,
превратилось в ДаркКор, что есть только у
дигимонов Злого вида. Особый приём
СкаллСатамона «Нейл Боун» — ужасная техника,
испускающая интенсивный свет из камня на
кончике его посоха, нарушающая и уничтожающая
данные противника."
3,machine_phrase,довольно/действительно/различные перегруз,довольно,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,10,digimon_0011_profile,,"Мифический зверь-дигимон с гигантскими
крыльями. Эйрдрамон — исключительно ценный
монстр, считающийся по статусу близким к богу.
Он специализируется на воздушном бою, вызывая
бури своим ревом и создавая колоссальные
вихри, взмахивая крыльями. Хотя по натуре он
довольно свиреп, Эйрдрамон также очень умен.
Тем не менее, обычному Объединителю будет
почти невозможно его контролировать. Эйрдрамон
взмахивает своими огромными крыльями, чтобы
выпустить режущую вакуумную лопасть своим
специальным движением «Спиннинг Нидл».","Мифический зверь-дигимон с гигантскими
крыльями. Эйрдрамон — исключительно ценный
монстр, считающийся по статусу близким к богу.
Он специализируется на воздушном бою, вызывая
бури своим ревом и создавая колоссальные
вихри, взмахивая крыльями. Хотя по натуре он
довольно свиреп, Эйрдрамон также очень умен.
Тем не менее, обычному Объединителю будет
почти невозможно его контролировать. Эйрдрамон
взмахивает своими огромными крыльями, чтобы
выпустить режущую вакуумную лопасть своим
специальным движением «Спиннинг Нидл»."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,15,digimon_0016_profile,,"«Коммандос-дракон», стремящийся стать
Истребителем Вирусов. Хотя у Страйкдрамона еще
много пережитков Монодрамона, таких как рог,
торчащий с затылка, он настолько преобразил
свою внешность в дигимона в режиме коммандос,
покрытого металлической броней, что теперь
напоминает совершенно другой вид. Несмотря на
то, что по своей природе это добросердечный
дигимон, если он столкнется с типом-вирусом,
Сайкдрамон поглощается инстинктом уничтожения
и не прекращает сражаться, пока данные
противника не превратятся в пыль. Он
использует свое особый приём «Фанг
Страйк», чтобы раскалить свою металлическую
броню до красна, превращаясь в массу пламени и
атакуя противника в грозном маневре.","«Коммандос-дракон», стремящийся стать
Истребителем Вирусов. Хотя у Страйкдрамона еще
много пережитков Монодрамона, таких как рог,
торчащий с затылка, он настолько преобразил
свою внешность в дигимона в режиме коммандос,
покрытого металлической броней, что теперь
напоминает совершенно другой вид. Несмотря на
то, что по своей природе это добросердечный
дигимон, если он столкнется с типом-вирусом,
Сайкдрамон поглощается инстинктом уничтожения
и не прекращает сражаться, пока данные
противника не превратятся в пыль. Он
использует свое особый приём «Фанг
Страйк», чтобы раскалить свою металлическую
броню до красна, превращаясь в массу пламени и
атакуя противника в грозном маневре."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,17,digimon_0019_profile,,"Воображаемый дигимон, рожденный из мечты
ДигиЯдра. Интерфейс на лбу Доругорамона
чудесным образом разблокировал творческую силу
его собственного ДигиЯдра, заставив его
эволюционировать в эту форму. Возможно,
потому что это ДигиЯдро уже содержало мощные
данные дракона, форма, которую оно выдумало,
была воплощением мощного разрушения и самого
воплощения «заклятого врага». Доругорамон
использует свое особый приём «Брэйв
Метал», чтобы обрушить ужасную атаку всей мощью
тела и души, и «DORU-Din», чтобы выпустить
разрушительную ударную волну.","Воображаемый дигимон, рожденный из мечты
ДигиЯдра. Интерфейс на лбу Доругорамона
чудесным образом разблокировал творческую силу
его собственного ДигиЯдра, заставив его
эволюционировать в эту форму. Возможно,
потому что это ДигиЯдро уже содержало мощные
данные дракона, форма, которую оно выдумало,
была воплощением мощного разрушения и самого
воплощения «заклятого врага». Доругорамон
использует свое особый приём «Брэйв
Метал», чтобы обрушить ужасную атаку всей мощью
тела и души, и «DORU-Din», чтобы выпустить
разрушительную ударную волну."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,19,digimon_0021_profile,,"Гигантский дигимон, обитающий в глубинах
Сетевого Океана. Его огромный размер ставит
его в число крупнейших из всех дигимонов в
Цифровом Мире. Фактически, Вамон настолько
огромен, что обычные компьютеры не могут
обработать тот объем данных, из которых он
состоит. Подобные виды были подтверждены в
водах почти Файл Айленд, но Вамон, который
живет у побережья Фолдер Континент, обладает
превосходящей атакой и жизнеспособностью по
сравнению с его сородичами, эволюционировав
в свою Ультимат форму. Его особый приём «Тайдл Вейв» создает массивное
цунами, которое разрушает все на своем пути.","Гигантский дигимон, обитающий в глубинах
Сетевого Океана. Его огромный размер ставит
его в число крупнейших из всех дигимонов в
Цифровом Мире. Фактически, Вамон настолько
огромен, что обычные компьютеры не могут
обработать тот объем данных, из которых он
состоит. Подобные виды были подтверждены в
водах почти Файл Айленд, но Вамон, который
живет у побережья Фолдер Континент, обладает
превосходящей атакой и жизнеспособностью по
сравнению с его сородичами, эволюционировав
в свою Ультимат форму. Его особый приём «Тайдл Вейв» создает массивное
цунами, которое разрушает все на своем пути."
3,machine_phrase,довольно/действительно/различные перегруз,довольно,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,20,digimon_0023_profile,,"Мутантный дигимон, получившийся в результате джогресс-эволюции
из Стингмона и Эк?Вимона. Химера дракона и
насекомого, этот дигимон известен как «Ужасная
Пчела». Хотя Динобимона нельзя легко
классифицировать как тип Дракона или
Насекомого, его качества насекомого довольно
хорошо выражены. Летая по воздуху на своих четырех
крыльях, этот дигимон безошибочно выслеживает
своих врагов своими фасеточными глазами,
прежде чем задушить их с суровой уверенностью.
Динобимон также чрезвычайно варварский по
натуре. Он использует свое особый приём «Хелл Маскарад», чтобы исполнить
«адский танец», прорезая врагов движениями,
достаточно быстрыми, чтобы оставлять
послеобразы.","Мутантный дигимон, получившийся в результате джогресс-эволюции
из Стингмона и Эк?Вимона. Химера дракона и
насекомого, этот дигимон известен как «Ужасная
Пчела». Хотя Динобимона нельзя легко
классифицировать как тип Дракона или
Насекомого, его качества насекомого довольно
хорошо выражены. Летая по воздуху на своих четырех
крыльях, этот дигимон безошибочно выслеживает
своих врагов своими фасеточными глазами,
прежде чем задушить их с суровой уверенностью.
Динобимон также чрезвычайно варварский по
натуре. Он использует свое особый приём «Хелл Маскарад», чтобы исполнить
«адский танец», прорезая врагов движениями,
достаточно быстрыми, чтобы оставлять
послеобразы."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,26,digimon_0030_profile,,"Санглумон — кровососущий волк-дигимон с
благородными манерами. Это один из самых
древних видов дигимонов, как говорят, выживших
с рассвета Цифрового мира. Дигимоны, у которых
Санглумон высасывает кровь, имеют все данные,
высосанные из их ДигиЯдер, что приводит к их
гибели, так как они больше не могут
поддерживать жизненные функции. Санглумон
способен к мгновенной телепортации в другие
места, разбирая свои собственные данные на
пакеты и отправляя их через Сеть. Его
особый приём — «Стикер Блейд», которое
выпускает тысячи мельчайших лезвий, чтобы
пронзить противников в мгновение ока.","Санглумон — кровососущий волк-дигимон с
благородными манерами. Это один из самых
древних видов дигимонов, как говорят, выживших
с рассвета Цифрового мира. Дигимоны, у которых
Санглумон высасывает кровь, имеют все данные,
высосанные из их ДигиЯдер, что приводит к их
гибели, так как они больше не могут
поддерживать жизненные функции. Санглумон
способен к мгновенной телепортации в другие
места, разбирая свои собственные данные на
пакеты и отправляя их через Сеть. Его
особый приём — «Стикер Блейд», которое
выпускает тысячи мельчайших лезвий, чтобы
пронзить противников в мгновение ока."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,27,digimon_0031_profile,,"Кровососущий дигимон-мастер боевых искусств,
исполняющий великолепный танец. Как говорят,
рожденный в базе данных народных танцев
определенного музея, Матадормон — мастер
Бульдог-танца, исполняя его с уникальной
аранжировкой ритмичных движений. Он использует
свои развевающиеся одежды, чтобы сбить врагов
с толку, поражая тех, кто ослабил
бдительность, бесчисленными рапирами, скрытыми
внутри обманчиво мягкой ткани его рукавов. Как
вампир, Матадормон должен поддерживать себя,
выпивая кровь дигимонов, но не любая подойдет,
поэтому он странствует из земли в землю в
поисках сильных дигимонов, чтобы прокормиться.
Его особый приём — «Сотрясающая Землю
Топота», подлая атака ногами, основанная на
собственном оригинальном стиле боевых искусств
Матадормона.","Кровососущий дигимон-мастер боевых искусств,
исполняющий великолепный танец. Как говорят,
рожденный в базе данных народных танцев
определенного музея, Матадормон — мастер
Бульдог-танца, исполняя его с уникальной
аранжировкой ритмичных движений. Он использует
свои развевающиеся одежды, чтобы сбить врагов
с толку, поражая тех, кто ослабил
бдительность, бесчисленными рапирами, скрытыми
внутри обманчиво мягкой ткани его рукавов. Как
вампир, Матадормон должен поддерживать себя,
выпивая кровь дигимонов, но не любая подойдет,
поэтому он странствует из земли в землю в
поисках сильных дигимонов, чтобы прокормиться.
Его особый приём — «Сотрясающая Землю
Топота», подлая атака ногами, основанная на
собственном оригинальном стиле боевых искусств
Матадормона."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,30,digimon_0034_profile,,"Один из Семи Великих Демонических Лордов, этот
дигимон-Король Зла принимает форму женщины.
Считается, что когда-то она была Офанимон,
Лилитмон пала и стала тем, что известно как
«Богиня Тьмы». Соблазнительная и красивая, она
заманивает своих врагов, и, как говорят,
верная смерть ждет всех, кто примет ее
приглашение. В соответствии со своим прозвищем
«Богиня Тьмы», Лилитмон щедро вознаграждает
порок и жестоко унижает добродетель.
Дьявольские «Нейл Нейлз» на ее правой руке
разъедают все, к чему прикасаются. Особый приём Лилитмон — «Фантом Пейн», атака
темным дыханием, которая разъедает тела
врагов. Те, кто поражен этим проклятием,
обнаруживают, что их данные разъедаются,
начиная с конечностей, и они мучаются даже
после неизбежной гибели.","Один из Семи Великих Демонических Лордов, этот
дигимон-Король Зла принимает форму женщины.
Считается, что когда-то она была Офанимон,
Лилитмон пала и стала тем, что известно как
«Богиня Тьмы». Соблазнительная и красивая, она
заманивает своих врагов, и, как говорят,
верная смерть ждет всех, кто примет ее
приглашение. В соответствии со своим прозвищем
«Богиня Тьмы», Лилитмон щедро вознаграждает
порок и жестоко унижает добродетель.
Дьявольские «Нейл Нейлз» на ее правой руке
разъедают все, к чему прикасаются. Особый приём Лилитмон — «Фантом Пейн», атака
темным дыханием, которая разъедает тела
врагов. Те, кто поражен этим проклятием,
обнаруживают, что их данные разъедаются,
начиная с конечностей, и они мучаются даже
после неизбежной гибели."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,34,digimon_0038_profile,,"Дигимон-Король Зла, командующий многими
дигимонами Злого вида и Темными Ангелами.
Крипимон изначально был дигимоном-Ангелом, и
довольно высокого ранга. Однако он прибегнул к
восстанию — или, возможно, к насилию — против
персонификаций добра Цифрового мира (которыми
могли быть сами люди, его построившие), и
поэтому был удален в Темную Зону (кладбище
удаленных данных). Крипимон и его подобные
поклялись однажды подчинить Цифровой мир и
отомстить этим персонификациям добра. Он
использует свое особый приём «Флейм
Инферно», чтобы обрушить на врагов перегретый
адский огонь. Любой, пораженный этой атакой,
сжигается без следа.","Дигимон-Король Зла, командующий многими
дигимонами Злого вида и Темными Ангелами.
Крипимон изначально был дигимоном-Ангелом, и
довольно высокого ранга. Однако он прибегнул к
восстанию — или, возможно, к насилию — против
персонификаций добра Цифрового мира (которыми
могли быть сами люди, его построившие), и
поэтому был удален в Темную Зону (кладбище
удаленных данных). Крипимон и его подобные
поклялись однажды подчинить Цифровой мир и
отомстить этим персонификациям добра. Он
использует свое особый приём «Флейм
Инферно», чтобы обрушить на врагов перегретый
адский огонь. Любой, пораженный этой атакой,
сжигается без следа."
3,machine_phrase,довольно/действительно/различные перегруз,довольно,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,34,digimon_0038_profile,,"Дигимон-Король Зла, командующий многими
дигимонами Злого вида и Темными Ангелами.
Крипимон изначально был дигимоном-Ангелом, и
довольно высокого ранга. Однако он прибегнул к
восстанию — или, возможно, к насилию — против
персонификаций добра Цифрового мира (которыми
могли быть сами люди, его построившие), и
поэтому был удален в Темную Зону (кладбище
удаленных данных). Крипимон и его подобные
поклялись однажды подчинить Цифровой мир и
отомстить этим персонификациям добра. Он
использует свое особый приём «Флейм
Инферно», чтобы обрушить на врагов перегретый
адский огонь. Любой, пораженный этой атакой,
сжигается без следа.","Дигимон-Король Зла, командующий многими
дигимонами Злого вида и Темными Ангелами.
Крипимон изначально был дигимоном-Ангелом, и
довольно высокого ранга. Однако он прибегнул к
восстанию — или, возможно, к насилию — против
персонификаций добра Цифрового мира (которыми
могли быть сами люди, его построившие), и
поэтому был удален в Темную Зону (кладбище
удаленных данных). Крипимон и его подобные
поклялись однажды подчинить Цифровой мир и
отомстить этим персонификациям добра. Он
использует свое особый приём «Флейм
Инферно», чтобы обрушить на врагов перегретый
адский огонь. Любой, пораженный этой атакой,
сжигается без следа."
3,machine_phrase,данный/данные,данных,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,36,digimon_0040_profile,,"Бельфемон просыпается от своего постоянного
сна раз в тысячу лет и возвращается к своей
исходной форме. После пробуждения он
превращается во воплощение ярости, и все, что
попадает в его поле зрения, подвергается
уничтожению. Дигимоны Ультимат уровня и ниже,
которые слышат рев Бельфемона: Режим Ярости,
мгновенно погибают от фрагментации данных, и
даже дигимоны Мега уровня не могут избежать
повреждений. Он использует свое особый приём «Лампрантус», чтобы стрелять черным
пламенем из цепей, обвитых вокруг его тела, и
«Гифт оф Даркнесс», чтобы рассекать когтями,
окутанными адским пламенем. Кроме того, данные
дигимонов, убитых тем, кто правит Семью
Великими Демоническими Лордами, не
перерождаются, а отправляются в Темную Зону,
чтобы служить плотью и кровью для Королей Зла.","Бельфемон просыпается от своего постоянного
сна раз в тысячу лет и возвращается к своей
исходной форме. После пробуждения он
превращается во воплощение ярости, и все, что
попадает в его поле зрения, подвергается
уничтожению. Дигимоны Ультимат уровня и ниже,
которые слышат рев Бельфемона: Режим Ярости,
мгновенно погибают от фрагментации данных, и
даже дигимоны Мега уровня не могут избежать
повреждений. Он использует свое особый приём «Лампрантус», чтобы стрелять черным
пламенем из цепей, обвитых вокруг его тела, и
«Гифт оф Даркнесс», чтобы рассекать когтями,
окутанными адским пламенем. Кроме того, данные
дигимонов, убитых тем, кто правит Семью
Великими Демоническими Лордами, не
перерождаются, а отправляются в Темную Зону,
чтобы служить плотью и кровью для Королей Зла."
3,machine_phrase,данный/данные,данные,profile,patch_text01,text/digimon_profile.mbe/000_Sheet1.csv,38,digimon_0042_profile,,"Дигимон-насекомое, связанный с загадочной
Королевской Базой, секретной плавающей медовой
базой. Хотя его повседневная жизнь может
отличаться от жизни других
дигимонов-насекомых, ФанБимон имеет веселый
нрав и является трудолюбивым работником
значительной силой. Он всегда ладит с
дигимонами-растениями, такими как Палмон или
Лилимон. Королевская База постоянно находится
в стадии строительства, и миссия Фанбимона
требует от него собирать полевые данные, такие
как цветы или растения, понемногу, в качестве
строительных материалов. Поэтому он
классифицируется как имеющий атрибут Вирус.
База также охраняется мощными дигимонами,
которые не позволяют никому приближаться,
поэтому цель строительства остается загадкой.
Особый приём ФанБимона — «Гир
Стингер», атака, которая выпускает быстрый
залп крошечных зазубренных жал.","Дигимон-насекомое, связанный с загадочной
Королевской Базой, секретной плавающей медовой
базой. Хотя его повседневная жизнь может
отличаться от жизни других
дигимонов-насекомых, ФанБимон имеет веселый
нрав и является трудолюбивым работником
значительной силой. Он всегда ладит с
дигимонами-растениями, такими как Палмон или
Лилимон. Королевская База постоянно находится
в стадии строительства, и миссия Фанбимона
требует от него собирать полевые данные, такие
как цветы или растения, понемногу, в качестве
строительных материалов. Поэтому он
классифицируется как имеющий атрибут Вирус.
База также охраняется мощными дигимонами,
которые не позволяют никому приближаться,
поэтому цель строительства остается загадкой.
Особый приём ФанБимона — «Гир
Стингер», атака, которая выпускает быстрый
залп крошечных зазубренных жал."
