string2 0,string 1
digimon_0388_profile,"Дигимон с мягким телом и очень эластичной
кожей, Мотимон использует выступы под своим
телом, чтобы покачиваться. Название «Мотимон»
происходит от его сходства с моти (рисовой
лепешкой), когда оно надувает свое тело от
возбуждения. Несмотря на свой внешность,
Мотимон обладает удивительно высокой степенью
интеллекта, и поэтому считается, что он
развился из функции словаря компьютера.
Способный понимать человеческий язык, Мотимон
иногда можно увидеть изменяющим форму
своего тела в попытке общения. Мотимон
использует свои моти-подобные «Эластик
Бабблз», чтобы ограничивать движение
противников."
digimon_0389_profile,"Земноводный дигимон, который ходит на четырех
ногах. Бетамон — послушный дигимон с мягким
характера, хотя он не колеблясь обрушивает
свое особый приём «Электрик Шок»,
когда разозлен, атакуя своих врагов более чем
миллионом вольт электрического тока."
digimon_0390_profile,"Лучемон — дигимон-Ангел, напоминающий ребенка,
который, как говорят, спустился свыше
давным-давно в Древнем Цифровом Мире. Он
появился во времена хаоса и, как говорят,
привел в новую эру мира и порядка. Однако
из-за последующий мятежа Лучемона мир тогда
погрузился в долгий темный век. Несмотря на
внешность ребенка, Лучемон мудрее и
могущественнее дигимона уровня Ультимат.
Говорят, что в современную эру способности
Лучемона были переданы и разделены между Тремя
Небесными. Особый приём Лучемона —
«Гранд Кросс», которое выпускает коллекцию из
десяти сверхнагретых сфер света, расположенных
в форме креста, как будто они планеты в
выравнивание. Эта атака даже более разрушительна,
чем особый приём Серафимона «Страйк оф
зе Севен Старз»."
digimon_0391_profile,"Дигимон-зверочеловек с внешностью золотой
лисы. Отношения Ренамона с людьми напрямую
очевидны, и его форма на стадии Обучения может
эволюционировать в дигимона высокий
интеллекта, если его правильно воспитывать.
Спокойный и собранный во все времена, он
тренируется, чтобы сохранять хладнокровие в
любой ситуации. Высокая, стройная форма
Ренамона выделяется среди дигимонов уровня
Ребёнок, и он предпочитает скорость своих
многочисленных техник силе, когда дело доходит
до борьбы с врагом. Его особый приём
«Даймонд Сторм» швыряет в врага острые как
бритва древесные щепки."
digimon_0392_profile,"Личинка-дигимон с робким, трусливым
характером. Ворммон — потомок того же древнего
вида, что и Виимон, поэтому он может выполнять
особую броневую эволюцию. Чрезвычайно
слабый сам по себе, Ворммон имеет мало шансов
против более крупных дигимонов. Но с силой
Диги-Яиц он может выполнить Броневую
эволюцию и проявить невероятную силу. Как
личинка, созревающая во взрослую особь,
Ворммон однажды эволюционирует в Чемпиона
великой мощи. Этот дигимон — самое воплощение
будущего потенциала. Он использует свое
особый приём «Стики Нет», чтобы
стрелять вязкими паутинами, которые связывают
врага."
digimon_0393_profile,"Дигимон-растение, напоминающий великий
засохшее дерево. Сделанный из обычного дерева,
Вудмон ловит дигимонов, которые проходят мимо,
и поглощает их энергию, чтобы выжить. Он также
может использовать свои корневидные конечности
для передвижения. Жестокий по натуре, он
атакует без отдыха, когда разозлен. Прочный
деревянный ствол Вудмона обладает высокой
защитой, но он чрезвычайно слаб против пламени и
особенно огненных дигимонов, таких как
Мерамон и Бирдрамон. Он использует свое
особый приём «Брэнч Дрейн», чтобы
протянуть свои веткоподобные придатки,
пронзить противника и поглотить его энергию."
digimon_0394_profile,"Дигимон, напоминающий «они» — демона японского
фольклора. Атаки из пугающе хорошо
развитых мышц Огремона приносят огромный
разрушительную силу. Чрезвычайно умный, но
столь же вспыльчивый, это существо, движимое
яростью, сеет все разрушения, какие может.
Воинственный до ошибки, он будет смело бросать
вызов даже противникам со значительно более
высокой боевой силой по сравнению с его
собственной, и это заработало ему прозвище
«Охотник на дигимонов». Костяная дубина,
которую Огремон держит в правой руке, была
получена после победы над СкаллГреймоном в
бою. Он обрушивает своё особый приём
«Памел Вак», размахивая своими массивными
руками."
digimon_0395_profile,"Таинственный зверь-дигимон в форме гигантской
лисы с девятью хвостами. Кюбимона боятся как
зверя, который приносит разрушение и разложение, но
в древние времена его приветствовали как
вестника мира. Говорят, что Ренамон с
особенно сильными способностями и широким
опытом эволюционирует в Кюбимона. Этому
дигимону не хватает силы атаки, но он обладает
невероятной духовной энергией и
специализируется на заклинаниях. Голубые
пламена, горящие на его четырех конечностях,
по-видимому позволяют Кюбимону скакать по
небесам. Его фирменное движение «Фокс Тейл
Инферно» создает и контролирует блуждающие
огни."
digimon_0396_profile,"Свирепый Зверь-Дракон-дигимон, обладающий
характера как зверя, так и дракона, это
тяжеловесное существо заставляет большинство
дигимонов бежать при одном виде его тени.
Доругамон может быть свирепым, как дикий
зверь, в бою, но драконий интеллект в его
распоряжении означает, что он обычно довольно
послушен. Из-за устаревшего интерфейса на его
лбу, этого дигимона предполагаемый быть эволюцией
экспериментального «Прототип-дигимона».
Доругамон использует особый приём
«Пауэр Метал», чтобы выстрелить большим
железным шаром из своего рта и раздавить
своего врага."
digimon_0397_profile,"Мифический Древний дигимон, который, как
говорят, существовал только на Фолдер
Континенте в обширный просторах Цифрового мира.
Виидрамон чрезвычайно ценен для Объединителей
дигимонов и редко встречается, даже на Фолдер
Континенте. Говорят, что только один
Объединитель когда-либо смог завоевать этого
дигимона. Помимо V-образной метки на его
груди, за которую он назван, о Виидрамоне или
его окружающей экосистеме известно немного.
Его иногда по какой-то причине принимают за
собаку. Он обладает исключительный атакующей
силой для дигимона уровня Чемпион, проявляя
силу, даже превосходящую силу Ультимата, когда
дело доходит до крайности. Он использует свое
особый приём «Ви-Нова Бласт», чтобы
выстрелить высокотемпературным тепловым лучом
из своего рта."
digimon_0398_profile,"Хранитель времени, управляющий компьютерными
таймерами. Клокмон управляет всем «временем» и
«пространством» на компьютерах и по всей Сети
и может свободно перемещать время вперед и
назад между 1900 и 1999 годами. Он всегда
сохраняет нейтральную позицию из-за этой
невероятно опасной и ужасающей способности,
отказываясь участвовать в конфликте между
Вакциной и дигимонами-Вирусами. Многие думают,
что если Клокмон склонится к любой стороне
этого равновесия, сам Цифровой мир обрушится.
Он использует свое особый приём «Хроно
Брейкер», чтобы уничтожить само время, которое
течет в теле врага."
digimon_0399_profile,"Земноводный дигимон, который завораживает
окружающих криком, совсем слишком приятным
для его странной внешности. Аккорды, которые
Гекомон играет тремя отверстиями на кончике
своего языка, и импровизации, созданные на
роге, обернутом вокруг его шеи, могут
контролировать чувства его противника. Ходят
слухи, что он рождается, когда создается хит в
программном обеспечении для сочинения музыки,
что делает Гекомона своего рода статусным
символом среди музыкантов всего мира. Его
особый приём «Симфони Крушер»
разрушает внутренности врага
сверхвысокочастотными вибрациями."
digimon_0400_profile,"АэроВиидрамон — дальнейше-эволюционировавшая
форма Виидрамона, ставшая способной к полету.
Только сильнейшие из линии Виидрамон могут
эволюционировать в АэроВиидрамона, пройдя
через бесчисленные битв, и поскольку Виидрамон —
редкий вид, АэроВиидрамон практически является
легендой. Он также получил больше, чем крылья,
в процессе эволюции, и теперь обладает
повышенными наступательными и оборонительными
способности. Его особый приём «Драгон
Импульс» выпускает ударную волну в форме
дракона."
digimon_0401_profile,"эволюция Кувагамона, эволюционировавшего во
что-то даже более зловещее, чем дигимон типа
Кабутеримон. Преобладающим улучшением является
его защита, которой не хватает Кувагамону.
Способность Окувамона обнаруживать врагов
своими антеннами была усилена, и его атаки
клешнями получили повышенную точность. Более
того, ясно, что его самые заметные
характеристики — это не только инстинкт
выживания, но и импульс разрушения. По-настоящему
эволюция, пропитанный в агрессии. Его
особый приём «Дабл Си?ззор Коготь» —
это усовершенствованная версия «Си?ззор
Коготь», которая способна разрезать даже самый
твердый алмаз."
digimon_0402_profile,"Черный Дракон-дигимон, разработанный в то же
время, что и Мегадрамон. Боевой дракон, полностью
вооруженный дальнейший модификациями,
существование Гигадрамона — это воплощение
злонамеренного компьютерного вируса. Его
особый приём «Эрадикейшн Гирз»
выпускает бесконечные органические ракеты."
digimon_0403_profile,"ГрэпЛеомон — дигимон-мастер боевых искусств
зверочеловек. После поглощения данных из
различных файтингов он разработал свои
собственные супер-приемы, которые использует,
чтобы сокрушить противников. Вращая турбины на
своих руках и ногах на высоких скоростях,
ГрэпЛеомон способен обрушить широкое разнообразие
техник. Однако, чтобы они продолжали
вращаться, он должен направить свой боевой дух
напрямую из своего ДигиЯдра в них все сразу,
что требует исключительный силы воли. Только
потому, что ГрэпЛеомон унаследовал данные
Леомона, «Короля Зверей», он способен вращать
свои турбины с такой невероятный скоростью,
используя чистая, целеустремленный преданность
справедливости. Его особый приём «Зе
Кинг оф Фистс» вращает турбины на его руках
так быстро, что он способен искажать
гравитацию одним ударом."
digimon_0404_profile,"Этот скелет-дигимон — ничто иное, как кожа да
кости — минус кожа. Единственно зацикленный на
борьбе, он продлил свою жизнь одним только
боевым инстинктом, даже когда его тело гнило,
в итоге став СкаллГреймоном. Без лом
интеллекта или разума, чтобы сдерживать его
инстинкт, существование СкаллГреймона является
угрозой для других дигимонов. Его особый приём — это органическая ракета, выпущенная
из его спинного мозга. Последние исследования
предполагают, что эта атака в итоге
эволюционировала в «Обливион Бёрд», которая
добавляет новую функцию отслеживания и
резко улучшает как мощность, так и
дальность."
digimon_0405_profile,"Даосский дигимон, который использует все
навыки веры, чтобы победить противников. Таомон
особенно талантлив в использовании
проклятий и талисманов. Он также является
мастером темных инструментов, храня различные
оружие, скрытое в его рукавах. Этот дигимон
мало говорит и обычно обитает в темноте.
Таомон также может превращать талисманы в
фамильяров, известных как шикигами. Он
использует свое особый приём «Талисман
оф Лайт», чтобы нарисовать санскритский символ
в воздухе, напевая, прежде чем швырнуть его в
врага. Любой враг, пораженный «Талисманом оф
Лайт», уничтожается в гигантский взрыве."
digimon_0406_profile,"эволюция Мерамона, окутанная интенсивный синим
огнем. Пламена, извергающиеся из тела
СкаллМерамона, горят жарче, чем у Мерамона,
отсюда и синяя окраска. Его возможности атаки
и защиты увеличились на несколько уровней, и он
обладает верховный разрушительной силой в
дополнение к мощи его пламен. Огненные
дигимоны слабый против водных и ледяно-снежных
типов для начала, но любое взаимодействие с их
стороны со СкаллМерамоном подобно воде,
пылающий с нагретого камня. СкаллМерамон
использует свое особый приём «Хеви
Метал Файр», чтобы расплавить тяжелые металлы
в своем теле и выплюнуть их во врага."
digimon_0407_profile,"ДОРУгремон — массивный Зверь-Дракон-дигимон,
также известный как «Финальный Враг». Его
форма является результатом того, что интерфейс
на его лбу разблокировал данные дракона,
дремавшие глубоко в его ДигиЯдре,
наполненном мощной жизненной силой этого
мифического зверя. Со своим огромным
размером, он способен полностью раздавить любого
дигимона, осмелившегося противостоять ему, и
его сила позволяет ему отразить атаку от
Кошмарных Солдат одним взмахом своих крыльев.
ДОРУгремон также очень умен, и поскольку он
лишь редко показывает себя, просто найти его
чрезвычайно трудно. Его особый приём
«Метал Метеор» выпускает сверхмассивную
железную сферу, более чем в десять раз
превышающую его собственный огромный размер,
уничтожая своих врагов всех сразу."
digimon_0408_profile,"Дракон-Человек-дигимон,
получившийся в результате джогресс-эволюции из ЭкcВиимона и
Стингмона. Он сохраняет многие элементы типов
Драконов, с силой дракона и железной защитой
панциря насекомого. Более чем просто мощный,
Пайлдрамон также использует быстрые и
проворные движения, чтобы покончить с
противниками. Он очень предан и без вопросов
отдаст свою жизнь за своего хозяина.
Пайлдрамон использует свое особый приём «Дез Парад Бластер», чтобы выстрелить
энергетической волной из двух биологических
пушек, выступающих из его талии."
digimon_0409_profile,"Гордый дигимон-зверочеловек с сильным чувством
справедливости. Некоторые Леомоны
эволюционируют в Панджамона, когда в
процессе их ежедневных тренировок как
чемпионов справедливости их тела становятся
наполненной силой холода в замерзшей земле
Ледяно-Снежной Области Цифрового мира. Тело и
воля Панджамона были закалены холодом, и он не
колеблется перед лицом любой атаки. Его
особый приём «Фист оф Айс» — это удар,
наполненной силой холода."
digimon_0410_profile,"Дигимон-пикси, который контролирует магию.
Пиксимон может читать слова на продвинутом
языке программирования из другого измерения,
позволяя ему создавать чудеса, сродни к магии.
Этот загадочный дигимон может появиться в
любое время, в любом месте и в любом
пространстве. Хотя и маленький, он обладает
особым навыком, который позволяет ему
блокировать способности своих врагов и
размолоть своих противников одним мощным
ударом. Пиксимон любит хорошую шутку и
наслаждается, заставляя компьютеры выходить
из-под контроля с помощью любимого копья «Фэри
Тейл», которое он всегда орудует (не то чтобы он
имел какое-либо злое намерение). Его
особый приём «Пит Бомб» сжимает
компьютерный вирус, генерируя сверхмощный
взрыв. Пиксимон использует устрашающие атаки,
несмотря на свою внешность."
digimon_0411_profile,"Инопланетный дигимон в форме существа с
далеких окраин космоса. Однако ходят слухи,
что он был рождён из семени растения. Вадемон
обладает ужасающей наступательной силой,
не вяжущейся с его массивной головой и осьминожьей
нижней частью тела. Луч похищения, выпущенный из
лучевого пистолета в его руке, грозен, но
его особый приём «АнАйдентифаид Флаинг
Кис» даже более so, поскольку оно дурачит его
противников."
digimon_0412_profile,"Мутантный дигимон, эволюционировавший в
жестокой среде. Милая внешность Мамемона
скрывает ужасающую разрушительную силу. За
исключением одного другого дигимона, он может
быть самым мощным видом. Гигантские руки на
его маленьком теле являются съемными и
способны становиться мощными бомбами. Его
прозвище — «Улыбающийся Бомбардир»."
digimon_0413_profile,"Андроид-дигимон, который эволюционировал,
чтобы стать даже более мощным, чем
«Улыбающийся Бомбардир» Мамемон. Его
миловидность не изменилась, как и болезненные
последствия для тех, кого обманывает его
внешность. 90% тела МеталМамемона
механизировано. Огромная разрушительная сила
его специального движения «Энерджи Бомб»,
выпущенного из Психо Бластера на его левой
руке, может сразить врага с уверенностьююю."
digimon_0414_profile,"Гигантская птица-дигимон, напоминающая
попугая. Пэрротмон — странная птица из другого
Цифрового мира, которая забрела через разрыв в
пространстве-времени. Когти на его ногах
чрезвычайно мощны. Очень умный и спокойный,
Пэрротмон не наслаждается боем, но, если его разозлить,
он выходит из-под контроля. Его особый приём «Мьёльнир Тандер» создает
электрический ток в перьях, растущих на его
голове, а затем использует их, чтобы призвать
молнию на своего противника."
digimon_0416_profile,"Один из 13 Королевских Рыцарей, которые, как
говорят, являются дигимонами высшего ранга,
когда дело доходит до безопасности Сети. Хотя
сам Альфамон является Святым Рыцарем, говорят,
что он действует как сдерживающий фактор для
других Святых Рыцарей. Обычно он предпочитает
оставаться скрытым и широко известен как
«Отчужденный Отшельник», распознаваемый по
синему плащу, который развевается вокруг него.
Позиция, которую он занимает в Королевских
Рыцарях, известна как «Пустое Место». В бою он
обладает способностью получать доступ к Альфа-
инФорс, ультиматной силе, которая может
мгновенно обратить вспять то, что в противном
случае было бы проигранным делом. Его
особые приёмы — «Блейд оф зе Драгон
Кинг», которое включает извлечение света,
собранного в центре магического круга, а затем
использование его, чтобы пронзить врага, и
«Соул Дигиталайзейшн», которое включает
расправление крыльев на его спине, чтобы
взлететь, а затем создание гигантского
магического круга в небе, который он
использует, чтобы призвать легендарного
монстра из другого измерения."
digimon_0417_profile,"УльфорсВиидрамон — легендарный Святой
Рыцарь-дигимон, появляющийся только в
пророчестве, переданном из Древнего Цифрового
Мира. Появление Королевских Рыцарей, святых
защитников Сети, было написано в этом
пророчестве, и говорят, что члены Королевских
Рыцарей все соберутся из-за этого пророчества,
когда Цифровой мир столкнется со своим
величайшим кризисом. Даже среди Королевских
Рыцарей, скорость УльфорсВиидрамона
исключительный, такова, что невозможно следить за
его движениями. У него V-Браслеты на обеих
руках, и он облачен в броню из Синего
Дигизоида, чрезвычайно редкого металла, позволяя
ему стрелять сквозь небо и мчаться по земле.
Его особый приём — «Зе Рэй оф
Виктори», которым он выпускает луч энергии из
V-образной брони на своей груди, чтобы стереть
прочь врагов."
digimon_0419_profile,"Эта форма Режима Бойца является результатом
того, что Древний Дракон-дигимон
Империалдрамон: Режим Дракона высвобождает всю
свою силу и превращается в легендарного
Драконьего Воина. Изменившись со своей
неуклюжей Режима Дракона на эту гуманоидную
форму, он стал дигимоном Мега уровня с высокий
интеллектом. Его атаки, как говорят, обладают
силой уничтожить планет. Особый приём
Империалдрамона: Режим Бойца «Позитрон Лазер»
стреляет из оружия, установленного на его
правой руке. Он также использует «Гига Дез»,
чтобы вставить Позитрон Лазер в драконью морду
на своей груди, прежде чем обрушить
разрушительную энергетическую волну со всей
энергией, накопленной в его теле. Этот удар
обладает в десять раз большей силой, чем «Мега
Дез» в Режиме Дракона. Ходят слухи, что
отдельный, более мощный режим может быть
достигнут, когда он пробуждается к идеальный
справедливости."
digimon_0420_profile,"Драконий Воин-дигимон, Империалдрамон: Режим
Бойца, усиленный в этого легендарного Святого
Рыцаря (Режим Паладина) путем получения силы
Святого Рыцаря Омнимона. Это финальная,
сильнейшая форма Империалдрамона,
предсказанная с древних времен, которая сошла
на Древний Цифровой мир во время огромный
бедствия, чтобы спасти его от полного
разрушения. Все детали того времени окутаны
тайной. Продолжающиеся исследования дигимонов
и Цифрового мира должен в итоге пролить
свет на этот предмет. Империалдрамон: Режим
Паладина использует свое особый приём
«Омни Блейд», чтобы рассечь врага пополам
своим ультиматным мечом, сбрасывая и
нейтрализуя его компонентные данные."
digimon_0421_profile,"Супер Ангел-дигимон, который является
ультиматной формой всех женственных
дигимонов-Ангелов. Вместе с Серафимоном и
Керубимоном, Офанимон является одной из Трех
Небесных дигимонов, которые охраняют область,
известную как Ядро (или Владения Богов) в
сердце Цифрового мира. Офанимон представляет
милосердные и сострадательные аспекты богов,
служа святой матерью Цифрового мира, в то
время как Серафимон — неумолимый маршал богов,
а Керубимон — стойкий защитник богов и
мудрости. У каждого своя роль. Особые приёмы Офанимон — «Копье Эдема» и «Сефирот
Кристалл»."
digimon_0422_profile,"Машиндрамон, дигимон, сделанный из частей
бесчисленные киборг-дигимонов, обладает
невообразимый силами, и, как таковой,
по-видимому считался успешным экспериментом.
Хаосдрамон, с его багровым металлическим
телом, является еще более продвинутый версией
Машиндрамона. Его каркас сделан из Красного
Дигизоида, редкого металла, созданного путем
повторного очищения виртуального суперметалла
Хромдигизоида для увеличения его твердости. В
результате он способен отражать все манера
атак и разрушать абсолютно всё. Его
особый приём «Гипер Инфинити Кэннон»
выпускает энергетические взрывы класса
сверхдредноута из обеих его пушек."
digimon_0423_profile,"Верховная форма вида Кувагамон. Особенно злобный даже для дигимона-насекомого, встреча с
ГранКувагамоном в Цифровом Мире сулит гибель.
Поскольку он обычно живет глубоко в лесу и
активен только ночью, он также известен как
«Демон Глубокого Леса». Он — величайший
соперник ГераклКабутеримона, и они заперты в бесконечной борьбе. Особый приём
ГранКувагамона — «Дименшн Си?ззор», которое
разрезает все вокруг него, включая само
пространство."
digimon_0424_profile,"Древний Зверь-дигимон, который, как говорят,
способен к движению на скорости Маха. И всё же, детали этого дигимона окутаны тайной.
Одна теория даже предполагает, что это может
быть одичавший Леомон. Скорость СэйберЛеомона
позволяет ему с легкостью уклоняться даже от
самых быстрых атак. Он известен как ультиматный
дигимон благодаря огромной разрушительной
силе, обеспечиваемой его двумя развитыми
клыками и острыми когтями. Особый приём СэйберЛеомона «Инфинити Эрроу»
затвердевает бесчисленные волоски на его гриве
перед тем, как выстрелить ими в противника.
Эти волоски ядовиты, парализуя все, с чем они
вступают в контакт. «Хаулинг Крашер» — это
грозная техника, с помощью которой
СэйберЛеомон потрошит врага, используя свои
гигантские когти."
digimon_0425_profile,"Дигимон с ролью жрицы, которая действует,
чтобы исполнить волю богов. Как и Таомон,
Сакуямон использует даосские навыки в бою и
может командовать дигимонами-Божественными
Зверями. Она всегда носит четыре трубки на
своем поясе, в которых обитают четыре
лисоподобных духа-хранителя ( ствол лисы).
Этих духов-хранителей можно использовать для
атаки, сбора информации и многого другого. Она
использует свое особый приём «Аметист
Мандала», чтобы ударить своим посохом Конго
Сякудзё о землю, создавая очищающее поле,
которое изгоняет зло."
digimon_0426_profile,"ХайАндромон — это Андроид-дигимон уровня Мега,
созданный путем модернизации и завершения
незаконченного Андромона. В составе его тела
присутствует более высокий процент деталей из
Хромдигизоида, что один должно прояснить, что
ХайАндромон обладает уровнем наступательной и
оборонительной мощи, с которым Андромон никогда
мог бы соперничать. Добавление деталей из
Хромдигизоида к незавершенным
био-синаптическим цепям, ответственным за
мыслительные процессы Андромона, дало
ХайАндромону способность думать самостоятельно
и преследовать свои собственные цели. Его
особый приём — «Атомик Рэй», которое
включает соединение рук для слияния нейтронной
энергии из синей нейтронной управляющей
турбины на его правом плече с атомной энергией
из красной атомной управляющей турбины на его
левом плече и выстрела лучом света, чтобы
уничтожить врагов."
digimon_0427_profile,"Пьедмон — дигимон-волшебник странной
внешности, окутанный тайной.
Дигимоны-волшебники — странные существа,
настолько отличные от видов Зла и Нежити, что
они могут быть из другого измерения. Истинная
личность Пьедмона неизвестна, как и причины
его внезапного появления. Сама причина его
существования — загадка, и в настоящее время
неясно, как узнать о нем больше. Что довольно
очевидно, однако, так это то, что он обладает
несравненный силой. Любой, кто встречает
Пьедмона, может лишь проклинать свою
собственную судьбу. Особый приём
Пьедмона — «Трамп Сорд», с помощью которого он
телепортирует четыре меча, воткнутые в
магическую коробку на его спине, так что они
внезапно появиться снова, пронзая противника —
неотвратимая атака."
digimon_0428_profile,"Пуппетмон — дигимон-Марионетка уровня Мега,
сделанный из тела грозного Черримона. Широко
считается, что злонамеренный хакер создал
Пуппетмона из данных Черримона. Хотя Пуппетмон
может выглядеть как простая марионетка, у него
есть собственная воля, и он полностью способен
двигаться самостоятельно. Пуппетмон — лгун с
извращенной личностью, и всякий раз, когда
компьютер производит плохие данные, Пуппетмон
обычно как-то вовлечен. Его самая мощная атака
— особый приём «Пуппет Памел», с
помощью которого он загружает порох в свой
револьверообразный молот, а затем разбивает им
врагов. Все, пораженное этой атакой, должно
выдержать удар не только от удара молота, но и
от взрыва, созданного порохом, что означает,
что большинство целей Пуппетмона полностью
уничтожены."
digimon_0429_profile,"Принц мира Мамемонов, вобравший данные,
связанные с королевскими семьями из Сети.
ПринцМамемон сотрудничает с КингЭтемоном и
притворяется членом королевской семьи
Цифрового мира — отсюда его роскошная
внешность. Характер у него не такой уж плохой,
но КингЭтемон подталкивает его считать себя
настоящей королевской особой. К собственному
смущению, он даже верит, что Королевские
рыцари — его подчинённые. Спецприём
ПринцМамемона — «Смайл Ворхед»: мощный
удар головой с неизменной улыбкой на лице. Он
обладает огромной разрушительной силой,
обманчивой для его внешности, как и положено
дигимону уровня Мега."
